# src, RA(deg), err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
   0,  30.6442813802015,   0.0064908447054, -19.9331303775005,   0.0092976913348,   0.1004109896363,   0.0188753600608
   1,  39.0522585355737,   0.0011652554495, -15.0958354935410,   0.0013473058678,   1.3826708273847,   0.0431851190575
   2,  17.0795229710306,   0.0074374583930, -30.9716254387860,   0.0188835571997,   0.1034202769370,   0.0234738385402
   3,  20.4123570194434,   0.0016385715175, -26.8833799687067,   0.0024606199333,   0.3771871678957,   0.0187805234505
   4,  35.0002033118792,   0.0033217591658, -25.8449948923573,   0.0051240571253,   0.2278448726733,   0.0180731994332
   5,  30.0577122735355,   0.0023161407964, -16.3533290167024,   0.0026873333623,   0.4039452675680,   0.0234230972755
   6,  35.3140222044192,   0.0030101203491, -29.7286557108744,   0.0032631382587,   0.3211662946123,   0.0260689320921
   7,  24.1395430301218,   0.0061061736795, -27.4084720165361,   0.0074498483648,   0.1225342182310,   0.0185892379484
   8,  28.6736794993679,   0.0027999548838, -37.7408781588933,   0.0049270910297,   0.3441540081216,   0.0437749340519
   9,  33.1358672242390,   0.0012176420162, -13.8284695559327,   0.0013876498365,   1.0652376065327,   0.0311741488431
  10,  18.6284013391727,   0.0029994401469, -10.1554508742367,   0.0033366823071,   0.6179842981029,   0.0463780614661
  11,  40.9132658631559,   0.0033439546617, -26.2110444305434,   0.0043916994745,   0.3289855116648,   0.0369363995483
  12,  25.6645689410883,   0.0003688047737, -25.5521776741345,   0.0004835119657,   1.6111872823041,   0.0188398377627
  13,  22.1228073486316,   0.0038106309577, -16.7642311465965,   0.0043621893093,   0.2239545346988,   0.0237641520427
  14,  31.9539658836423,   0.0090481236789, -15.3424491680881,   0.0139180411809,   0.1991859253300,   0.0267219723536
  15,  37.4342679070344,   0.0020422791943, -17.0483192210937,   0.0021820590711,   0.5620805160633,   0.0307789367370
  16,  10.7074610623779,   0.0033059817752, -16.1204560399189,   0.0046652703625,   0.4303437073996,   0.0394104610107
  17,  28.3049618530580,   0.0027711399919, -27.8619116500370,   0.0042269717917,   0.2066760595627,   0.0185085178875
  18,  31.8752129588789,   0.0017200667839, -17.2199038872750,   0.0022381244353,   0.4556591625851,   0.0217351872215
  19,  27.0690889458795,   0.0039452363209, -22.7312193588604,   0.0046069378819,   0.1610482574685,   0.0157664354877
  20,   7.1134365864642,   0.0027726506228, -17.0732492671192,   0.0039868349266,   0.7026139630844,   0.0544783361277
  21,  28.8196382574265,   0.0043974815683, -33.6619152814564,   0.0110151516202,   0.2125580041776,   0.0240349437649
  22,  33.1866209204753,   0.0033905582904, -27.1385035260109,   0.0053741554942,   0.1756078083770,   0.0204458132051
  23,   6.4912536091072,   0.0024200618244, -20.5864697414344,   0.0043052779926,   0.6173562475592,   0.0450769087732
  24,  35.8563637521603,   0.0058484447400, -27.8323525929158,   0.0081140608296,   0.1450960111189,   0.0216465684265
  25,  27.0351867693093,   0.0029684494941,  -9.4147602163296,   0.0039479320216,   0.5893818653087,   0.0471561514160
  26,  33.3130582443501,   0.0032333339016, -16.4729854065269,   0.0041646470443,   0.2683480030532,   0.0271766961824
  27,  25.5435588967885,   0.0035419776586, -24.9243406459875,   0.0040513763665,   0.1698096499237,   0.0169293351904
  28,  25.0159278270910,   0.0072016216479, -14.2243405815638,   0.0072519521524,   0.1798684889056,   0.0311038036898
  29,  14.8587630043638,   0.0072212286777, -14.0436964380526,   0.0139784531443,   0.1696161094765,   0.0415085434485
  30,  35.9184314528139,   0.0033393125978, -10.8073389031947,   0.0045907994187,   0.5934640431040,   0.0577175174713
  31,  29.7737333977421,   0.0037378752352, -39.2101701107310,   0.0074762812385,   0.3694545355682,   0.0587599901529
  32,  14.0436044371805,   0.0074300859730,  -9.9555315444373,   0.0066305419886,   0.5140736584642,   0.0519297429841
  33,  23.1052825064843,   0.0041273374840, -35.2958342603514,   0.0078024048306,   0.2782356616034,   0.0351478395185
  34,  41.8592089171862,   0.0014380897911, -25.2485231405526,   0.0017662739144,   0.9053703477757,   0.0381459967866
  35,  25.3120011770117,   0.0027452952541, -35.2621303812135,   0.0040024880383,   0.3540030624349,   0.0307169932224
  36,  34.2901873431523,   0.0022823422178, -27.2110255332340,   0.0033097415925,   0.3048443785217,   0.0223182036192
  37,  20.3120049504881,   0.0014360156781, -28.9926636385641,   0.0023597466678,   0.3354935772980,   0.0182514983385
  38,  24.7868738104435,   0.0013997318894, -20.7118162129271,   0.0018203379511,   0.4371079784591,   0.0180045297965
  39,  37.7657294632535,   0.0078612129793, -12.5522177246100,   0.0091830927644,   0.2486531704294,   0.0462942218205
  40,  10.0732057429371,   0.0028016797301, -27.3647059686252,   0.0035303997649,   0.4298722863400,   0.0332026221245
  41,  39.6363937281897,   0.0038752407525, -31.6555820684777,   0.0045213780275,   0.3990058664636,   0.0398000214087
  42,  26.0878554302272,   0.0012843392411, -16.8502081400055,   0.0017171637359,   0.5666830598235,   0.0221439149638
  43,  35.1146246713901,   0.0060456087584, -23.3089554214376,   0.0067162351886,   0.1225422976045,   0.0221019146277
  44,  13.7184683879566,   0.0015166903980, -15.9001797249927,   0.0020538915151,   0.8544882457102,   0.0365052084187
  45,  34.1751122324689,   0.0025387249788, -14.6356528090885,   0.0029155127416,   0.4965421290611,   0.0331667224922
  46,  12.1282390167000,   0.0074342110099, -11.1120685239955,   0.0093229560847,   0.4043195747890,   0.0563937243829
  47,  16.7661706073094,   0.0039313755581, -10.5434086297812,   0.0037049797914,   0.6357315492721,   0.0449242370283
  48,  32.0069261693803,   0.0064887314155, -21.2756408970711,   0.0069386823516,   0.1493165955870,   0.0202105342664
  49,  11.5030747190630,   0.0017043924798, -26.0194277704744,   0.0033432675855,   0.4366289613854,   0.0276336578464
  50,  30.9192468761069,   0.0008802861015, -13.9000283839835,   0.0010167108313,   1.1679962720628,   0.0269950043491
  51,  37.1254219078405,   0.0015578901907, -30.3018078018344,   0.0021241451330,   0.5938245272170,   0.0287569387444
  52,  25.8960232368471,   0.0022247107082, -22.0632064174148,   0.0024717295191,   0.3094250068230,   0.0173038760000
  53,  42.3457279934014,   0.0024911129139, -23.6998060297674,   0.0032868972783,   0.6234547044799,   0.0437386609905
  54,  44.6426531188222,   0.0066304422593, -23.6108950926316,   0.0065563129030,   0.5587573232434,   0.0696399815220
  55,  37.7769979105713,   0.0021021219268, -18.6697037169518,   0.0031505895151,   0.2233679093500,   0.0320823317826
  56,  30.6732255752617,   0.0015340864184, -28.3038122463365,   0.0022112265225,   0.3618811889338,   0.0207826911908
  57,  13.9576347622482,   0.0063270472585, -18.8369789007546,   0.0084697121623,   0.1815870031603,   0.0315278330806
  58,  12.5800700187860,   0.0043413555422, -26.2200799561214,   0.0061777482602,   0.2594530806916,   0.0302449180568
  59,  24.9602796522761,   0.0029857615213, -31.8735843548736,   0.0055779580609,   0.1972122352003,   0.0210628258985
  60,  33.9801723114988,   0.0074996482971, -26.4656726251403,   0.0084339444126,   0.1228085623300,   0.0209676311257
  61,  28.4366067489827,   0.0054587416386, -26.4042075492818,   0.0065392453953,   0.1359747280342,   0.0168440572835
  62,  38.1726968567468,   0.0039564028128, -27.3681505467575,   0.0077140770333,   0.2194803082189,   0.0289707398783
  63,  38.0276336081990,   0.0034885923649, -19.6076439906942,   0.0035859390221,   0.3563238377657,   0.0296871434337
  64,  23.1489941297167,   0.0005865521100, -27.2549176482592,   0.0008293658802,   0.2709055206855,   0.0182091841721
