# src, RA(deg), err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
   0,  21.6037320567842,   0.0007398139571, -22.2712519060909,   0.0010449134361,   0.8439535175698,   0.0200518532188
   1,  32.4773323143160,   0.0007622832101, -27.4353430330230,   0.0010740751547,   0.8099713485612,   0.0196766536233
   2,  24.6406845829947,   0.0055192869797, -26.0996173899301,   0.0099207812660,   0.0929229001896,   0.0178604871277
   3,  34.2934494550692,   0.0033492736257, -21.4082243709549,   0.0066672397615,   0.1575153566046,   0.0224213606948
   4,  38.3574241408388,   0.0052705162306, -24.4964401614535,   0.0077845403815,   0.1817169489183,   0.0292489481137
   5,  20.4919232276305,   0.0098337856329, -19.3199736522774,   0.0164909850327,   0.1346047266710,   0.0222872996609
   6,  18.5239838621348,   0.0048521289623, -30.0211472542631,   0.0111589212252,   0.1379612815137,   0.0225960107330
   7,  20.6320205231201,   0.0024169831819, -28.1320898887531,   0.0054336234919,   0.1466167832658,   0.0195068359763
   8,  30.7100494915852,   0.0015245168032, -28.2242023329956,   0.0022955096378,   0.3770367718337,   0.0177240823878
   9,  18.0900782742741,   0.0049765168122, -19.4295654193973,   0.0088997521533,   0.0936105307120,   0.0213310204244
  10,  32.0027337145015,   0.0072385023261, -16.5051042226162,   0.0073474090035,   0.2043481394822,   0.0235604502841
  11,  30.5091164103644,   0.0077073526179,  -7.4567948844615,   0.0085357072742,   0.5343797364560,   0.0757558923814
  12,  29.8925243351739,   0.0032077467817, -17.8642927564386,   0.0046570810944,   0.2072390402699,   0.0213083508619
  13,  22.2974946050028,   0.0008180194198, -30.2225556630515,   0.0011341731994,   0.7975905557335,   0.0224661502873
  14,  20.3281487786649,   0.0014136558152, -28.9877697447497,   0.0023319869867,   0.3526481260162,   0.0192968878813
  15,  35.5492960677037,   0.0026512120361, -20.3031880195316,   0.0031680224364,   0.3698532132644,   0.0228132859365
  16,  38.2718063751107,   0.0017283918758, -10.3885468614527,   0.0020082972809,   1.5285283801518,   0.0822333481103
  17,  12.1640237458677,   0.0021453156281, -32.7733675852453,   0.0033608113497,   0.5699906391946,   0.0399536467846
  18,  18.1436976995030,   0.0028362044336, -34.8209893784237,   0.0052978856812,   0.3272222526299,   0.0339805865277
  19,  28.6470922386696,   0.0035942319023,  -8.2738859318978,   0.0040098418981,   0.7008980376716,   0.0612598914081
