# src, RA(deg), err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
   0,  38.6062171520980,   0.0057666312436, -11.4678586189213,   0.0076745612860,   0.5113176248680,   0.0666460535704
   1,  35.1923687491026,   0.0037590026918, -19.6524785823628,   0.0047839591466,   0.2392340939514,   0.0225333878480
   2,  31.3457132211070,   0.0018167052815, -20.8159585354576,   0.0022379416537,   0.3521453003154,   0.0192695310787
   3,  43.6445016510469,   0.0050437490687, -23.3741470400317,   0.0051938879881,   0.3658591906071,   0.0653690498483
   4,  40.1416358699374,   0.0043613665053, -25.5238970239304,   0.0075335973495,   0.2354193570207,   0.0314557557723
   5,  26.8613884654118,   0.0051320432251, -21.0361350440684,   0.0054870405192,   0.1814216090831,   0.0173357024013
   6,  43.1592014912488,   0.0080476713660, -25.7614111215064,   0.0100923099243,   0.3326641218844,   0.0518822016016
   7,  36.3781883013824,   0.0026298271602, -24.5715353302612,   0.0026512311922,   0.3134434499093,   0.0228751987915
   8,  23.1631085314964,   0.0009928469260, -17.0051818491555,   0.0012195603837,   0.8386700366021,   0.0209783361899
   9,  23.1460999702654,   0.0012538361220, -31.2379619636915,   0.0021060790177,   0.4316791366702,   0.0203261639062
  10,  20.4471693204546,   0.0065717564292, -21.8498374191698,   0.0135587679658,   0.0953209044145,   0.0197230653880
  11,  31.3207938513349,   0.0019109638321, -19.8483724724126,   0.0049454249039,   0.2874030667499,   0.0179917037951
  12,  23.3221898411738,   0.0019006419005, -10.4840458208587,   0.0025227183064,   0.7661096447750,   0.0410025194665
  13,  32.8530483202298,   0.0002795907681, -23.4725534257017,   0.0003707709976,   2.1957090956351,   0.0194806954698
  14,  36.4595625551631,   0.0018681075853, -27.6066257143223,   0.0018588747499,   0.4904596667805,   0.0258782191352
  15,  42.2621620105590,   0.0006808145705, -19.5025271258287,   0.0008088280500,   2.5319617705400,   0.0535549521397
  16,  17.4406786891461,   0.0018695832013,  -8.8726370410760,   0.0023361692399,   1.2147405906522,   0.0565210097086
  17,  22.7469546059492,   0.0040894279748, -21.7817013253859,   0.0054410493115,   0.1470388332615,   0.0193732016952
  18,  17.1922219842372,   0.0030402814182, -20.3540646271394,   0.0050183325593,   0.2064123475343,   0.0254763044398
  19,  34.1673309217213,   0.0048211240339, -12.3467652247213,   0.0050171440629,   0.4472506653048,   0.0421075749242
  20,  27.0306260520771,   0.0010343124547, -18.6418748703273,   0.0013229616024,   0.7353417783008,   0.0203517224825
  21,  10.8508614071877,   0.0058145834216, -29.2434735837521,   0.0123073964368,   0.2202363565470,   0.0385039354544
  22,  41.7868620310521,   0.0067752895659, -20.1784092023492,   0.0088500422818,   0.2379268174582,   0.0408637819455
  23,  23.8623089508503,   0.0034395819165, -21.4327204800945,   0.0069272364190,   0.1764267590092,   0.0191866190970
  24,  42.9341070831275,   0.0043238926341, -17.8820031177392,   0.0070236944026,   0.4540203097860,   0.0607060436955
  25,  22.8723270224760,   0.0045811212876, -26.6256257966420,   0.0057387410757,   0.1422852524501,   0.0188112677977
  26,  28.2223474072718,   0.0008355955902, -37.8107435843899,   0.0014608654066,   1.3694474671660,   0.0437352355698
  27,  31.0456212786146,   0.0050448380291, -10.4944504632752,   0.0046456960099,   0.4188878124647,   0.0424203221820
  28,  24.3855719860082,   0.0053149760604, -16.6804711574633,   0.0057903237823,   0.1729615917359,   0.0215443417328
  29,  20.8526432762706,   0.0052958609498, -17.0260663718798,   0.0058608791808,   0.2365185430071,   0.0245427858833
  30,  27.6327827603203,   0.0021401495933, -33.6272695943918,   0.0030458568730,   0.3674865477761,   0.0268449560016
  31,  23.1094380500199,   0.0036734689148, -35.6910869628884,   0.0057570174662,   0.2883457537752,   0.0344811755344
  32,  21.9047904253806,   0.0006819821292, -36.2607260291106,   0.0012408571808,   1.4191025736545,   0.0363030150810
  33,  24.4459481231801,   0.0026701716617,  -6.9262570499046,   0.0025277825853,   1.2657377800048,   0.0577424254529
  34,  44.0942102810621,   0.0002110726950, -23.4059009016045,   0.0002531139939,  11.4261926197963,   0.0719248563575
  35,  31.8996519071277,   0.0059915599918,  -7.6308156709472,   0.0049458762268,   0.6903879633601,   0.0741863406580
  36,  30.1082014157762,   0.0035099920450, -35.3210381286945,   0.0059057546589,   0.2635110615158,   0.0313778345446
  37,  27.7105428963932,   0.0047507548748, -22.8648726075629,   0.0189601746729,   0.1233904460831,   0.0161228465552
  38,  40.1976381353652,   0.0045141988895, -26.8782521971642,   0.0057337857013,   0.2428733459156,   0.0300902509687
  39,  26.2317972647165,   0.0011762735481, -40.1227220237627,   0.0018712340916,   1.5512538386171,   0.0610955641483
  40,  40.0862906322519,   0.0040098529928, -22.3860223183785,   0.0033182012296,   0.3703882740422,   0.0323882587009
  41,  38.2737156140780,   0.0115513524647, -20.8364752086560,   0.0120483621993,   0.1896254910535,   0.0288092034739
  42,  26.9976732837125,   0.0020964728773, -18.7870608631864,   0.0039117487698,   0.2520966087681,   0.0191655820821
  43,  38.8077611837533,   0.0068843636573, -28.8895239817565,   0.0065145402092,   0.1233636112140,   0.0334429339452
  44,  44.1397428331901,   0.0041540742781, -24.9927419224502,   0.0042656926654,   0.5615210608899,   0.0546471541130
  45,  36.4599872464244,   0.0016245785589, -32.9891723602748,   0.0025967188575,   0.6046437843560,   0.0310261297751
  46,  28.9134489816269,   0.0031583298947, -26.9124776571804,   0.0036865656432,   0.2308296222431,   0.0172909060063
  47,  29.4976456572532,   0.0014959734482, -26.7253547854391,   0.0019880379583,   0.4299704139963,   0.0178911678044
  48,  31.0321284455513,   0.0039589342918, -29.4208069311307,   0.0053924902725,   0.1515301675580,   0.0225941534349
  49,  13.9606822623177,   0.0022753716604, -12.5965921177355,   0.0024141707207,   0.8495670199491,   0.0457328989204
