# src, RA(deg), err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
   0,  36.0622243491222,   0.0035520837617, -17.2652384974632,   0.0039336353166,   0.3099200392532,   0.0290911699221
   1,  21.8433746527339,   0.0063354581208, -32.7884036364367,   0.0063317321224,   0.2295542836517,   0.0239541978942
   2,  28.2409040062227,   0.0042455227458, -24.5590637499238,   0.0063031625761,   0.1268710740440,   0.0192521520254
   3,  29.4923000261454,   0.0001880041655, -21.0230911650102,   0.0002451285307,   3.1681271926851,   0.0179659579837
   4,  29.4428867725965,   0.0051700138070, -16.2228294538319,   0.0070432877321,   0.1716884589567,   0.0242005540776
   5,  19.6299556809473,   0.0078356056461, -26.1740073820131,   0.0096683874406,   0.1316832997873,   0.0211309381963
   6,  23.4507200626388,   0.0033498623696, -20.6217805953028,   0.0052349124521,   0.1748992821300,   0.0196002099764
   7,  11.3215707709941,   0.0014650110172, -20.4361394145337,   0.0023058884333,   0.7386027944469,   0.0324876783975
   8,  17.1087831005520,   0.0023942507224, -14.4627048970535,   0.0031137259145,   0.5001805524499,   0.0335566180105
   9,  39.7446016386261,   0.0019544989393, -27.6051864718219,   0.0023813516690,   0.5989982160240,   0.0305371617936
  10,  12.1358795748549,   0.0082728955184, -12.5858980936218,   0.0084445884454,   0.3205304338216,   0.0472311225138
  11,  34.5772256008146,   0.0070120057318, -33.0545236578654,   0.0100952501120,   0.1584938793321,   0.0305714105158
  12,  26.6387626461263,   0.0067759644293, -27.4263873313067,   0.0081748427483,   0.1106288477007,   0.0189495428671
  13,  19.8730884431008,   0.0025711302155, -27.9481286361701,   0.0030504888770,   0.2913008173575,   0.0204608986099
  14,  25.1649036831871,   0.0053203576297, -36.0200631795228,   0.0065045655816,   0.2236392978648,   0.0303381187231
  15,  41.7105498211739,   0.0012528011679, -21.4502191633317,   0.0015661800804,   1.0519248600780,   0.0441570831794
  16,  22.0291673253660,   0.0041345949572, -22.5908139686227,   0.0100647211634,   0.1301863936687,   0.0175868226594
  17,  27.2489580437043,   0.0024336575703, -16.5551934218741,   0.0036291371082,   0.3171725614254,   0.0208134462918
  18,  36.9727202683880,   0.0024526118637, -21.2097466724496,   0.0027501077632,   0.3803344833952,   0.0242014872929
  19,  23.6001917285937,   0.0036506755767, -33.6087492906158,   0.0070271022066,   0.1897844712139,   0.0239711167109
  20,  16.7924534837592,   0.0053910096885,  -9.5251649669048,   0.0053026464223,   0.5569646745374,   0.0496370182411
  21,  30.5208549892907,   0.0065032979210, -27.6658861343207,   0.0079914294679,   0.1287717706988,   0.0209855836679
  22,  36.7997206924592,   0.0069672927011, -24.1726742959894,   0.0083630087704,   0.1039195795640,   0.0269395635254
  23,  28.7585706285076,   0.0022676833035, -30.8560572072906,   0.0038994364358,   0.2717245868326,   0.0228494089435
  24,  24.4974219463934,   0.0061277024955, -17.7994899686371,   0.0070244447329,   0.1354969846970,   0.0206209424156
  25,  13.5221475843546,   0.0010945307151, -28.1662677765423,   0.0018231663537,   0.6504091272681,   0.0272650931942
  26,  22.8873043473894,   0.0007310085878, -20.3679966678868,   0.0010137089629,   0.8358897360245,   0.0204851297416
  27,  31.1481369965693,   0.0014669784946, -17.0761209566021,   0.0015486545599,   0.1934557227304,   0.0219057404857
  28,  38.4514846714114,   0.0062245057500, -31.0215331291223,   0.0088646705484,   0.2186479442258,   0.0313273717562
  29,  21.6526936092927,   0.0017611043339, -27.8161207121206,   0.0028986254433,   0.2863032899876,   0.0178523057433
  30,  23.6315823656190,   0.0024903539968, -34.8713423897636,   0.0034012369766,   0.4218927576409,   0.0284522559542
  31,  29.3340948226627,   0.0104105288283, -28.4604328174026,   0.0096895406163,   0.1017942288941,   0.0203220822234
  32,  33.1173606156651,   0.0011701463275, -13.8455018457410,   0.0013763892862,   1.0187062177768,   0.0313300263648
  33,  33.1279203847790,   0.0034419475000, -27.1738915582281,   0.0053980180747,   0.2126896351147,   0.0187442003646
  34,  37.7454236532609,   0.0051968220894, -28.8327657553122,   0.0078338053097,   0.1637573475731,   0.0283112293949
  35,  27.8962100529796,   0.0059647851869, -11.2963766094078,   0.0092623476990,   0.2139078688315,   0.0417329697212
  36,  18.5820402769453,   0.0059529791082, -13.7204318719965,   0.0085329181860,   0.1933429128089,   0.0316598250108
  37,   7.5569268339645,   0.0065850267487, -24.1935130529766,   0.0080143849144,   0.2563106510870,   0.0360462508071
  38,  37.7432711724293,   0.0034148191954, -22.9287493887594,   0.0055506929842,   0.2652263208458,   0.0275680527742
  39,  28.7918875358602,   0.0084144185044, -35.7672876772749,   0.0098601108676,   0.1721704657698,   0.0370626554121
  40,  19.1606007965413,   0.0010719358833, -36.5201030811949,   0.0023137041405,   0.8579509530471,   0.0409557293204
  41,  33.5432085383388,   0.0043557069326, -31.8141271878465,   0.0053458822339,   0.2093898595037,   0.0247921103737
  42,  29.0284731166296,   0.0047985818119, -38.9502325354933,   0.0062956419580,   0.4160548607023,   0.0539580651578
  43,  26.2977897970349,   0.0060788360989, -25.2788440410468,   0.0093983320814,   0.1017012567130,   0.0168206637529
  44,  33.0108626320303,   0.0057865612161, -12.4377558855163,   0.0080746240456,   0.2261510684237,   0.0397132628367
  45,  26.7134713908072,   0.0036243327858, -12.1353236369483,   0.0050410018410,   0.4056195274996,   0.0346114718410
  46,  24.3661635427979,   0.0040484430490, -24.5787662142337,   0.0066648402091,   0.1441756922140,   0.0165025612725
  47,   9.0974434061698,   0.0070255474677, -20.0791037000420,   0.0109397825232,   0.2757827190805,   0.0404177080363
  48,  38.3148067729519,   0.0033659460940, -26.1494688148353,   0.0035974119309,   0.3143590281681,   0.0275789570546
  49,  22.9220175902381,   0.0037959455035, -16.8430769928872,   0.0041805462155,   0.2092372011120,   0.0205727867093
  50,  42.0022850530298,   0.0035287015236, -18.8633196346962,   0.0046617708195,   0.4969390835206,   0.0450892322992
  51,  38.1577458625865,   0.0011999447871, -33.7411884800237,   0.0016424196349,   1.0741758727651,   0.0425621968884
  52,  30.1406987452123,   0.0022273521850, -34.0970442332438,   0.0029739387792,   0.4248593845820,   0.0271868749778
  53,  27.3055485694193,   0.0028403099447, -26.3592422464534,   0.0048821033113,   0.1604467005869,   0.0199384868882
  54,  33.6293659012035,   0.0070995380039, -36.0879794026168,   0.0080453667767,   0.2297265142133,   0.0380515737764
  55,  32.1340937059103,   0.0013536028743, -26.1719443123311,   0.0018434547179,   0.4398403937261,   0.0210388230299
  56,  10.3259736582994,   0.0050299506339, -32.7799382534396,   0.0079530011394,   0.3978591033326,   0.0463120205422
  57,  26.3779935331375,   0.0060772813340, -25.8448478935540,   0.0128316252894,   0.0949915588993,   0.0174120400762
  58,  37.1231089394533,   0.0044956512203, -12.8584383541750,   0.0062673552633,   0.4308753727541,   0.0478052216843
  59,  15.7553969382861,   0.0030273056849, -31.8108395066789,   0.0040365860825,   0.3558115427530,   0.0272654413980
  60,  27.7173133872810,   0.0044916314164, -22.0911976213066,   0.0056926302623,   0.1700395470363,   0.0166719573947
  61,  10.2782087654442,   0.0023732883198, -13.6188089664863,   0.0028700906065,   0.9285347707659,   0.0491775403840
  62,  18.0575616684488,   0.0015179118060, -27.3825125600267,   0.0036339625624,   0.3217621877138,   0.0176346091293
  63,  31.1860788090389,   0.0092693284030, -26.6225731659192,   0.0096610472656,   0.1272448687252,   0.0189022083724
  64,  11.8838012587312,   0.0077506177079, -13.3388455516035,   0.0090093357635,   0.2677913816790,   0.0500922268644
  65,  37.9173705934791,   0.0050293519636, -20.3871962506563,   0.0055847433185,   0.2389130169724,   0.0274228448495
  66,  35.1026330077159,   0.0058770477363, -11.9387892400568,   0.0099316378135,   0.3803245863949,   0.0441782772279
  67,  30.6545322587364,   0.0046638924300, -27.3966456391103,   0.0051712007689,   0.1593885529945,   0.0190179210010
  68,  14.7466042607306,   0.0034888819113, -21.4754284082582,   0.0087992842375,   0.1813795689622,   0.0233697168603
  69,  32.1365187404365,   0.0024383106528, -32.0267652776188,   0.0024466263503,   0.4184752553010,   0.0233076498264
  70,  16.0987709840273,   0.0016183381426, -21.6770195812620,   0.0021485866014,   0.5317263215668,   0.0245211641350
  71,  19.6760824533404,   0.0038665436292, -26.8094986066542,   0.0070972668064,   0.1527131176287,   0.0216132873787
  72,  33.3912495834829,   0.0049494871505, -29.7307711981510,   0.0053859928672,   0.1631212342075,   0.0229687379696
  73,  15.9762964538794,   0.0038860201214, -35.3271605925746,   0.0059867585966,   0.2202460696041,   0.0386036250967
  74,  35.2654195074612,   0.0016025521614, -15.4402304119797,   0.0019877605479,   0.7067332836655,   0.0337958475182
  75,  28.3122211221813,   0.0016612592533,  -6.8105900492994,   0.0019254468384,   1.7902134475278,   0.0847915260585
  76,  24.9745777395719,   0.0019275101914, -20.7339818100196,   0.0022952485364,   0.3238728214306,   0.0196802186556
  77,  25.6670581286731,   0.0088971606778, -13.1546615142166,   0.0105224954217,   0.1680024119945,   0.0282282877201
  78,  26.6471401201576,   0.0008469721780, -26.2886594976256,   0.0011881912111,   0.6886613006942,   0.0188423215070
  79,  36.0634284867979,   0.0031649365101, -22.1914032555410,   0.0042981008280,   0.2564982092582,   0.0227324773620
  80,  34.5344691090697,   0.0013630624487, -30.2708610291374,   0.0018131644783,   0.5701298041632,   0.0238996772480
  81,  33.9269304592910,   0.0002810734473, -31.3768284734860,   0.0003497309285,   3.2112444967306,   0.0277772641785
  82,  30.7093909037119,   0.0057842466103, -33.7137876021803,   0.0081379923974,   0.1459575262618,   0.0267161415812
  83,  11.4489609552366,   0.0025821289589, -29.9544995981015,   0.0043956220679,   0.3504149378036,   0.0318237328354
  84,  17.9978032549495,   0.0021895022994, -14.3233618487959,   0.0035903158889,   0.4751993828876,   0.0335408160015
  85,  13.3514462869095,   0.0006285316681, -19.2461117070229,   0.0008867855546,   1.6450134767976,   0.0287021078802
