# src, RA(deg), err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
   0,  12.4497441729094,   0.0019375775998, -29.0734301815383,   0.0025978560992,   0.5235546866339,   0.0286591112264
   1,  32.3253227752122,   0.0014314680657, -31.5532269209003,   0.0021665859700,   0.4482382542798,   0.0247165578069
   2,   5.8234228394727,   0.0003408827767, -25.0315290416020,   0.0005068303572,   4.8813141035079,   0.0471499323427
   3,   6.6108947174121,   0.0042136560407, -23.8159490442084,   0.0052761200917,   0.4683203247486,   0.0443347406686
   4,  14.3928252393928,   0.0094891691279, -23.8208844145112,   0.0102223737273,   0.1245061754986,   0.0273934260747
   5,  24.4413385279678,   0.0033626443164, -14.4916445265034,   0.0039725755973,   0.2668107507040,   0.0251329704938
   6,  37.9164326777666,   0.0026243514954, -14.6346846667872,   0.0033651809181,   0.6223682077792,   0.0395648155479
   7,  21.2097150757329,   0.0014651851754, -31.1144234840450,   0.0021234842622,   0.4696667508019,   0.0221595753354
   8,  17.0998421320898,   0.0045325397979, -30.1650916761965,   0.0060326037680,   0.2269599730615,   0.0251602575216
   9,  19.8582385196087,   0.0043644640130, -30.4413342442552,   0.0054844509465,   0.1701435206631,   0.0235067484162
  10,  28.9924334722263,   0.0022515679156, -29.1672069394657,   0.0040935133511,   0.2670120663241,   0.0181440484061
  11,  17.9360351226955,   0.0075199170169, -12.0034209988967,   0.0099648202136,   0.2856622254244,   0.0395367742885
  12,  42.4553303655177,   0.0036424791446, -25.1794031965696,   0.0030687484036,   0.5003998108467,   0.0435242672747
  13,  17.7424124324057,   0.0022288447269, -36.2216248336413,   0.0051359127842,   0.5119214774189,   0.0454457891724
  14,  37.8869614162284,   0.0026765378395, -19.5858300966910,   0.0033985108146,   0.3570109850236,   0.0304647825312
  15,  33.7988287405916,   0.0086799743833, -15.4455648421817,   0.0091077372657,   0.2061342420520,   0.0301422561121
  16,  16.9121871521911,   0.0029220309831, -19.0086692205831,   0.0038881791606,   0.3268576753316,   0.0246310303606
  17,  14.4753226075709,   0.0008901637883, -25.3867060232931,   0.0013734020117,   0.8045402291485,   0.0238287881836
  18,  42.2826618195364,   0.0011390241097, -14.7747989272395,   0.0013094454230,   2.0942666190324,   0.0642465819293
  19,  13.9756552470880,   0.0034412283556, -26.3607956015421,   0.0040248315787,   0.2987941099336,   0.0233043980454
  20,  23.7269789187125,   0.0068188522571,  -6.6279161875876,   0.0139526757440,   0.3802325526073,   0.0763972209606
  21,  21.8854439203223,   0.0104200490316, -18.8198478358010,   0.0083118790924,   0.1194298261364,   0.0202487701808
  22,  15.5490014374619,   0.0098061236822,  -7.1939810694239,   0.0109685615695,   0.4134159314877,   0.0821755810861
  23,  25.1850325878417,   0.0057671215533, -30.8657274437470,   0.0093194529856,   0.1331056774910,   0.0236563503506
  24,  34.0354187055359,   0.0039632545330, -29.6252257905458,   0.0083415582428,   0.1134479066645,   0.0245026845386
  25,  29.7000718527960,   0.0030134067388, -35.2385829266273,   0.0037467610466,   0.3056168929409,   0.0306960257544
  26,  30.7116103348616,   0.0018840627198, -31.8047469365781,   0.0028601432245,   0.3914089627510,   0.0226056981562
  27,  38.6591442941207,   0.0068443466822, -25.4652644480420,   0.0111468814282,   0.1562604052657,   0.0265955971767
  28,  17.5394347216406,   0.0025247523333, -23.4046827952214,   0.0039269297789,   0.2692820156517,   0.0216437570754
  29,  32.4193008969811,   0.0029920830099, -34.7739046218102,   0.0033576994401,   0.4644335959755,   0.0325636735808
  30,  23.7699594575247,   0.0032127479226, -18.9651230138285,   0.0048615417667,   0.2102340145747,   0.0188209129747
  31,  28.6294485879505,   0.0033445125496, -37.6214131490774,   0.0062087142199,   0.2590294108749,   0.0420589259609
  32,  36.6384700949576,   0.0083977011114, -23.2316427844877,   0.0090528841938,   0.1508442552943,   0.0263366959086
  33,  42.1355829869439,   0.0077943350601, -15.1292149836377,   0.0064264381928,   0.4223113861453,   0.0679971752815
  34,  14.0387106917783,   0.0111659816128, -14.3286991532277,   0.0091558849752,   0.3084850393915,   0.0422030550255
  35,  22.7280418374834,   0.0079522015705, -24.0691264400429,   0.0149511278647,   0.1137680407905,   0.0175197514821
  36,  36.0921357123026,   0.0010244866096, -19.7493903463781,   0.0012037487919,   0.8371879738292,   0.0252898292480
  37,  35.8207172729999,   0.0010524220156, -35.8992744954150,   0.0013799002374,   1.2394526963637,   0.0418239926451
  38,  23.4262731942260,   0.0011333930804, -30.2772684173357,   0.0018820857799,   0.4841254393193,   0.0193428341858
  39,  22.6176275141488,   0.0032862101877, -23.9615968424100,   0.0051007436556,   0.1368273766317,   0.0178047003433
  40,  25.0613262247314,   0.0080878202457, -21.0210405738402,   0.0142550805582,   0.0939895028687,   0.0171381232966
  41,  12.8036655351251,   0.0043993129255, -20.4732149007044,   0.0109333917000,   0.2256392822818,   0.0267728395777
  42,  28.7868897040701,   0.0015955613627, -18.5711304014931,   0.0022358557183,   0.3805310665181,   0.0181880377589
  43,  22.9436921018854,   0.0074006424512,  -8.1710519389424,   0.0078379286371,   0.4296853939718,   0.0596230306809
  44,  32.9685361155598,   0.0034758059541,  -9.3185101360861,   0.0058306005044,   0.5809477172632,   0.0585439598797
  45,  28.1551175505605,   0.0003678068056, -14.2554530126247,   0.0004785855487,   2.7512732111500,   0.0279389290883
  46,  30.2355979892930,   0.0063596533246, -29.9661490169814,   0.0070508502680,   0.1256696468194,   0.0216836014810
  47,   7.7316827928816,   0.0030982627694, -18.8764029912051,   0.0040286107836,   0.5802634556698,   0.0440484080459
  48,  42.7030322666970,   0.0024618873857, -22.9199328142553,   0.0029302832802,   0.6909830039600,   0.0489430537170
  49,  27.5841094912902,   0.0026470401368, -27.7768079724066,   0.0043202407145,   0.2006300502350,   0.0169049154640
  50,  18.1109102913856,   0.0027437646952, -34.7866943496533,   0.0053520882782,   0.3407788548632,   0.0377572443285
  51,  28.3032538265234,   0.0026967823866, -30.4344132699484,   0.0033999198726,   0.2601982118084,   0.0209649886119
  52,  13.7608351783415,   0.0022219397518, -24.3466398196311,   0.0029497164420,   0.4401367348835,   0.0241438697466
  53,  14.6156501640019,   0.0017156816496, -32.8425442602462,   0.0030231567757,   0.5489898429925,   0.0329233441171
  54,  21.2452532132842,   0.0021017598070, -31.3605212437716,   0.0035115116675,   0.3089821478094,   0.0206261763877
  55,  17.0936801393423,   0.0029947903446, -21.7298093025951,   0.0038728740146,   0.2676209064391,   0.0239672139987
  56,  15.7080995314295,   0.0049053505108, -15.1010835370249,   0.0062713442881,   0.2900480448907,   0.0350876875704
  57,  35.6121749180807,   0.0030787794118, -14.3782285249741,   0.0046597921762,   0.3704234065282,   0.0364204304868
  58,  31.5945192475968,   0.0029111889230, -20.2594723307570,   0.0044026704563,   0.2382358192869,   0.0197907113354
  59,  33.5591381248444,   0.0020227736487, -26.5324427946206,   0.0021659138613,   0.3645321929811,   0.0205289740442
  60,  39.6762508357845,   0.0064574243836, -18.4483075504155,   0.0108631537309,   0.1807365839040,   0.0402177557716
  61,  31.6422266050264,   0.0060634783361, -17.9096643485247,   0.0084787311644,   0.1282644914790,   0.0201765041888
  62,  24.7273645695340,   0.0022192169753, -34.0151513040840,   0.0036223700183,   0.3543995870184,   0.0269541727817
  63,  20.1253296664607,   0.0052108410894, -21.0249311097406,   0.0060377142649,   0.1485512941838,   0.0219374095032
  64,  32.9418955245599,   0.0008777436670, -23.1394549265881,   0.0012437422975,   0.6698502447143,   0.0185412898844
  65,  26.8700814694278,   0.0062281017648, -19.8080710247939,   0.0118489366379,   0.0814958076856,   0.0183077857543
  66,  29.1960006660982,   0.0038792840985, -26.6088341181830,   0.0046496609043,   0.1913953131583,   0.0165310835399
  67,  31.3714588391599,   0.0008817459437, -28.8516292989262,   0.0013135219294,   0.6731178353996,   0.0192127101295
  68,  36.8454781386323,   0.0061691680673, -30.0321720778866,   0.0083332442272,   0.1702552635213,   0.0266886684440
  69,  33.5144091460892,   0.0003810514069, -25.6137228843975,   0.0005333289757,   0.2855234177364,   0.0195992677228
  70,  37.4781178016401,   0.0071020722629, -22.7494638244209,   0.0087916339704,   0.1731711482162,   0.0235122698703
  71,  36.9204871114507,   0.0067004496057, -19.8295678527813,   0.0096730383717,   0.1849015537144,   0.0277971063544
  72,  19.1625169733928,   0.0045626954466, -17.1782782352370,   0.0092861555337,   0.1636748935162,   0.0265167075611
  73,  16.0809190128903,   0.0003522831543, -12.6219232569694,   0.0004043748555,   4.7895699501931,   0.0414397407490
  74,  20.9041251478838,   0.0036490706794, -22.0459577677046,   0.0047354625354,   0.2057736276674,   0.0184099901669
  75,  23.5701001923417,   0.0032462252476, -36.2904444245952,   0.0062599612057,   0.2504099750206,   0.0384233262670
  76,  14.7047531736590,   0.0097218690718, -29.7388062967452,   0.0091183643102,   0.1810177235647,   0.0296535139142
  77,  29.5735999486118,   0.0067952509920, -23.7334496429760,   0.0047308765886,   0.1117984994691,   0.0155986691360
  78,  33.3779469434345,   0.0101107918894,  -9.5784334836972,   0.0082971454223,   0.3357077004124,   0.0527302095298
  79,  18.1534260379103,   0.0055207101155, -15.2912496689507,   0.0086209594482,   0.2193836377875,   0.0311361156059
  80,  39.9212348703557,   0.0036675181632, -30.7035438160137,   0.0063302057489,   0.2918025238151,   0.0359964082163
  81,  24.5103850171102,   0.0057615378174, -17.6622759634037,   0.0067156279170,   0.1181043888855,   0.0215370111633
  82,  15.5419603783459,   0.0036942382045, -31.7001604608152,   0.0079781298636,   0.1755941622887,   0.0313370404824
  83,  24.3744530482663,   0.0086800728184, -10.9119971473625,   0.0091283560605,   0.2886925412877,   0.0359218086525
  84,  25.1830140797851,   0.0010704306967, -18.1837770162991,   0.0012792327411,   0.6966606902285,   0.0206571129479
  85,  38.7872166641239,   0.0031770988295, -24.8110356196405,   0.0042050412747,   0.3177417974171,   0.0269940041680
  86,  26.5822173789952,   0.0092021692568, -26.0725660112778,   0.0097024908706,   0.1102316235370,   0.0161065166098
  87,  28.6267930072712,   0.0026039392245, -26.5500115519796,   0.0038445831155,   0.2170882435786,   0.0178999057642
  88,  13.0960130055354,   0.0040588968369, -29.3156471258335,   0.0063966017754,   0.2468470756275,   0.0293320722226
  89,  17.5865294177103,   0.0007805640448, -27.1274485210627,   0.0011575907260,   0.8259174226540,   0.0191220460486
  90,  31.6597362167378,   0.0011171817152, -30.7152766841198,   0.0016848221113,   0.5940137562206,   0.0243623177851
  91,  28.3741828028757,   0.0039545276207, -27.6054959556444,   0.0044330949952,   0.1664744877433,   0.0191305895491
