eps,success,islands_created
0.5,2.9702970297029703,563
0.51,2.9702970297029703,550
0.52,2.9702970297029703,540
0.53,3.9603960396039604,528
0.54,3.9603960396039604,517
0.55,3.9603960396039604,507
0.56,3.9603960396039604,495
0.5700000000000001,3.9603960396039604,480
0.5800000000000001,3.9603960396039604,473
0.5900000000000001,3.9603960396039604,466
0.6000000000000001,3.9603960396039604,459
0.6100000000000001,3.9603960396039604,449
0.6200000000000001,6.930693069306931,431
0.6300000000000001,6.930693069306931,419
0.6400000000000001,6.930693069306931,408
0.6500000000000001,7.920792079207921,400
0.6600000000000001,7.920792079207921,398
0.6700000000000002,8.910891089108912,386
0.6800000000000002,8.910891089108912,381
0.6900000000000002,10.891089108910892,371
0.7000000000000002,10.891089108910892,369
0.7100000000000002,10.891089108910892,364
0.7200000000000002,10.891089108910892,360
0.7300000000000002,11.881188118811881,351
0.7400000000000002,11.881188118811881,347
0.7500000000000002,11.881188118811881,341
0.7600000000000002,13.861386138613861,333
0.7700000000000002,13.861386138613861,329
0.7800000000000002,13.861386138613861,326
0.7900000000000003,15.841584158415841,322
0.8000000000000003,14.851485148514852,319
0.8100000000000003,15.841584158415841,311
0.8200000000000003,16.831683168316832,305
0.8300000000000003,17.821782178217823,300
0.8400000000000003,17.821782178217823,296
0.8500000000000003,17.821782178217823,294
0.8600000000000003,18.81188118811881,292
0.8700000000000003,19.801980198019802,286
0.8800000000000003,20.792079207920793,280
0.8900000000000003,21.782178217821784,272
0.9000000000000004,21.782178217821784,268
0.9100000000000004,21.782178217821784,267
0.9200000000000004,21.782178217821784,261
0.9300000000000004,23.762376237623762,253
0.9400000000000004,23.762376237623762,250
0.9500000000000004,24.752475247524753,248
0.9600000000000004,24.752475247524753,244
0.9700000000000004,23.762376237623762,240
0.9800000000000004,26.73267326732673,237
0.9900000000000004,24.752475247524753,232
1.0000000000000004,25.742574257425744,227
1.0100000000000005,27.722772277227723,224
1.0200000000000005,29.702970297029704,220
1.0300000000000005,30.693069306930692,218
1.0400000000000005,31.683168316831683,213
1.0500000000000005,33.663366336633665,206
1.0600000000000005,34.65346534653465,202
1.0700000000000005,35.64356435643565,201
1.0800000000000005,35.64356435643565,196
1.0900000000000005,35.64356435643565,194
1.1000000000000005,35.64356435643565,194
1.1100000000000005,34.65346534653465,193
1.1200000000000006,34.65346534653465,193
1.1300000000000006,34.65346534653465,193
1.1400000000000006,36.633663366336634,189
1.1500000000000006,36.633663366336634,185
1.1600000000000006,36.633663366336634,181
1.1700000000000006,36.633663366336634,179
1.1800000000000006,36.633663366336634,177
1.1900000000000006,37.62376237623762,173
1.2000000000000006,37.62376237623762,171
1.2100000000000006,38.613861386138616,170
1.2200000000000006,38.613861386138616,170
1.2300000000000006,39.603960396039604,168
1.2400000000000007,39.603960396039604,167
1.2500000000000007,39.603960396039604,167
1.2600000000000007,40.59405940594059,165
1.2700000000000007,40.59405940594059,164
1.2800000000000007,39.603960396039604,164
1.2900000000000007,39.603960396039604,159
1.3000000000000007,40.59405940594059,158
1.3100000000000007,40.59405940594059,157
1.3200000000000007,40.59405940594059,154
1.3300000000000007,42.57425742574257,152
1.3400000000000007,42.57425742574257,151
1.3500000000000008,42.57425742574257,151
1.3600000000000008,41.584158415841586,150
1.3700000000000008,41.584158415841586,150
1.3800000000000008,41.584158415841586,149
1.3900000000000008,41.584158415841586,148
1.4000000000000008,41.584158415841586,146
1.4100000000000008,41.584158415841586,144
1.4200000000000008,41.584158415841586,144
1.4300000000000008,41.584158415841586,144
1.4400000000000008,41.584158415841586,144
1.4500000000000008,43.56435643564357,140
1.4600000000000009,43.56435643564357,138
1.4700000000000009,44.554455445544555,136
1.4800000000000009,44.554455445544555,136
1.4900000000000009,44.554455445544555,135
1.5000000000000009,45.54455445544554,134
1.510000000000001,45.54455445544554,134
1.520000000000001,45.54455445544554,134
1.530000000000001,46.53465346534654,133
1.540000000000001,46.53465346534654,133
1.550000000000001,46.53465346534654,133
1.560000000000001,46.53465346534654,133
1.570000000000001,47.524752475247524,132
1.580000000000001,47.524752475247524,131
1.590000000000001,47.524752475247524,131
1.600000000000001,47.524752475247524,131
1.610000000000001,47.524752475247524,131
1.620000000000001,47.524752475247524,131
1.630000000000001,47.524752475247524,131
1.640000000000001,47.524752475247524,131
1.650000000000001,47.524752475247524,131
1.660000000000001,47.524752475247524,130
1.670000000000001,47.524752475247524,130
1.680000000000001,48.51485148514851,129
1.690000000000001,48.51485148514851,129
1.700000000000001,46.53465346534654,128
1.710000000000001,46.53465346534654,128
1.720000000000001,46.53465346534654,128
1.730000000000001,46.53465346534654,128
1.740000000000001,47.524752475247524,125
1.750000000000001,49.504950495049506,123
1.7600000000000011,49.504950495049506,123
1.7700000000000011,50.495049504950494,121
1.7800000000000011,50.495049504950494,121
1.7900000000000011,50.495049504950494,121
1.8000000000000012,50.495049504950494,121
1.8100000000000012,50.495049504950494,121
1.8200000000000012,50.495049504950494,120
1.8300000000000012,50.495049504950494,120
1.8400000000000012,50.495049504950494,119
1.8500000000000012,50.495049504950494,118
1.8600000000000012,50.495049504950494,117
1.8700000000000012,50.495049504950494,117
1.8800000000000012,51.48514851485149,116
1.8900000000000012,51.48514851485149,115
1.9000000000000012,51.48514851485149,115
1.9100000000000013,51.48514851485149,115
1.9200000000000013,51.48514851485149,115
1.9300000000000013,50.495049504950494,113
1.9400000000000013,50.495049504950494,112
1.9500000000000013,51.48514851485149,109
1.9600000000000013,53.46534653465346,107
1.9700000000000013,52.475247524752476,107
1.9800000000000013,52.475247524752476,107
1.9900000000000013,54.45544554455446,105
2.0000000000000013,53.46534653465346,105
