# src, RA(deg), err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
   0,  39.9046413718714,   0.0036075133741, -29.9202291012869,   0.0053026083180,   0.3167681122298,   0.0373658476772
   1,  40.4259852057507,   0.0014771945554, -28.2097997569283,   0.0016850495657,   0.9247568256176,   0.0372124897916
   2,  40.2642884163708,   0.0018757518983, -27.8299459130767,   0.0022013521814,   0.6463080261593,   0.0362524887707
   3,  38.6466831793078,   0.0018142297687, -27.3425583963822,   0.0023204996403,   0.5389669094020,   0.0273592031401
   4,  37.2812987118597,   0.0023859639606, -28.1127800208764,   0.0027592952310,   0.3818879063759,   0.0289968890550
   5,  40.5158053634779,   0.0025823241444, -27.4467735129432,   0.0053245772377,   0.3405300973758,   0.0351462801160
   6,  38.6216013403984,   0.0014873063288, -27.3940391935789,   0.0020626517575,   0.6031198647085,   0.0288407358523
   7,  37.6599231415408,   0.0056873231441, -27.1513589242315,   0.0079287167010,   0.1728382271903,   0.0316692977757
   8,  38.6550343288985,   0.0060429938535, -26.6122014275159,   0.0078445565987,   0.1666714241797,   0.0294714416533
   9,  41.8910246093194,   0.0026513760401, -25.9839267135504,   0.0028734943193,   0.4918244672682,   0.0411380338140
  10,  38.7739580661625,   0.0068987321907, -28.8363875210637,   0.0065354775360,   0.2222266394320,   0.0327856480313
  11,  41.8084860130125,   0.0044451821388, -27.5573984698317,   0.0142485076492,   0.2843392966683,   0.0400993982559
  12,  37.8328131922666,   0.0033594909878, -29.1855803733468,   0.0038445337222,   0.3420046233049,   0.0290717965876
  13,  38.5645152914504,   0.0060593286096, -28.2295277226858,   0.0074255967382,   0.1642385152160,   0.0271462626103
  14,  41.7894492927948,   0.0072035120429, -29.3263553367641,   0.0078555560170,   0.2613593759586,   0.0476826188601
  15,  40.5738505944790,   0.0015069456124, -27.7676750970466,   0.0021533510476,   0.7775876457552,   0.0365202442867
  16,  42.1158193260252,   0.0026231579402, -29.4710756712610,   0.0036528666360,   0.6304909820101,   0.0481911435577
  17,  38.5617477821645,   0.0062155751448, -26.9441396355250,   0.0073817975820,   0.1734067237535,   0.0277935348624
  18,  38.9677229697889,   0.0003130140533, -28.8630262210730,   0.0003988078124,   3.5051438003349,   0.0360380694318
  19,  38.2567974978350,   0.0042815167477, -26.9326189873171,   0.0062418053957,   0.2137689269390,   0.0291588621399
  20,  37.2239590635695,   0.0025113371638, -29.7752374758429,   0.0029892078375,   0.4377829480012,   0.0282969841124
  21,  39.7078290806340,   0.0030543950599, -27.8807365545793,   0.0032914735339,   0.3856249258993,   0.0300272555201
  22,  37.4095697954570,   0.0027384471595, -26.4309759192666,   0.0033149472697,   0.2770491175637,   0.0237774050310
  23,  38.2765273061181,   0.0032917530820, -26.2180878167615,   0.0036245615420,   0.2958982759945,   0.0278305326373
  24,  40.5129977691775,   0.0008331631052, -27.8952324057854,   0.0009349148727,   1.5861732919180,   0.0402716934434
  25,  37.4096835796323,   0.0079962051296, -29.9958486288591,   0.0070084373818,   0.2336831536876,   0.0290315486553
  26,  37.8555927525909,   0.0021312465556, -28.6822163100112,   0.0025092205957,   0.4517000471598,   0.0299336069779
  27,  37.9206039370928,   0.0032922012851, -29.9366014357013,   0.0037896800730,   0.3167267468011,   0.0309426773862
  28,  38.5096234672521,   0.0006957754766, -29.6713074949418,   0.0008264350642,   1.5122031342287,   0.0322001156916
  29,  40.1906574588638,   0.0028187933630, -28.3491030724988,   0.0033366151383,   0.4723264747888,   0.0357353321083
  30,  41.2774369893407,   0.0048598405184, -26.2671033431740,   0.0053157379165,   0.3145044167518,   0.0363174543437
  31,  41.8714981215653,   0.0033635605959, -27.3605832560770,   0.0046720287935,   0.5134565811230,   0.0432804899091
  32,  41.9472124400070,   0.0007719336309, -29.5323587046596,   0.0008348068205,   2.2270757474233,   0.0418710888794
  33,  40.9362036461400,   0.0121195434726, -28.6614465205247,   0.0129490460825,   0.1850969772827,   0.0423668637469
  34,  39.3531951074909,   0.0049112777075, -28.7344650917760,   0.0047430875599,   0.3208960271958,   0.0343759269561
  35,  41.2819967053032,   0.0034722914014, -26.9357620650564,   0.0052370609753,   0.3519105898327,   0.0353104962030
  36,  39.1562988108228,   0.0033864359421, -29.8587397144064,   0.0044944516439,   0.3174661317444,   0.0338485337097
  37,  41.9720167874378,   0.0012502200813, -26.1502391133706,   0.0014230155967,   1.1648975694880,   0.0401398243137
  38,  40.3525744191203,   0.0018480228882, -28.6681037866679,   0.0021900012205,   0.6595364223495,   0.0342779914555
  39,  37.6799170792452,   0.0034557674203, -25.9678130590360,   0.0037817947702,   0.2821411420831,   0.0254650605628
  40,  41.5422430489630,   0.0035160377716, -27.6627131466265,   0.0036017818910,   0.4762163079682,   0.0416027260028
  41,  37.5814411138489,   0.0023834560301, -28.3436458049591,   0.0028495317581,   0.4429489452660,   0.0298366110238
  42,  37.0556975025485,   0.0054270536610, -29.2356841428252,   0.0074916837616,   0.1570149327290,   0.0270542941601
  43,  37.7917848018324,   0.0059194524864, -27.0105834801929,   0.0077675087758,   0.1808210595295,   0.0290477759091
  44,  40.9154103070068,   0.0011777035118, -29.6070576772422,   0.0013746078776,   1.1142544441692,   0.0382580736239
  45,  41.0759550491200,   0.0037326714934, -27.2558426257050,   0.0073169189524,   0.2675723153423,   0.0395984823179
  46,  38.6526635468948,   0.0076014349336, -27.0500918474619,   0.0061336183557,   0.2392676726383,   0.0269984531330
  47,  40.5374239243490,   0.0018163640073, -28.6455637519852,   0.0022367365065,   0.4950543351730,   0.0358769223446
  48,  39.1426070069210,   0.0039915383479, -27.1465823602380,   0.0054169772311,   0.2274937849520,   0.0298853747263
  49,  40.4904433884690,   0.0031534909106, -26.4889181748480,   0.0052279464605,   0.3365256841055,   0.0320453697039
  50,  37.0466996967679,   0.0004848445978, -29.1157716740145,   0.0006004087038,   1.9332935555902,   0.0275310375589
  51,  37.4504651034575,   0.0027065338073, -28.8129713750410,   0.0033776502845,   0.3683130390952,   0.0272624019171
  52,  40.4649823421917,   0.0023552766480, -26.3944972431126,   0.0046814908837,   0.3527278027779,   0.0340296949597
  53,  42.6515232422684,   0.0064492448935, -26.4348232605327,   0.0053829912647,   0.4429662122983,   0.0488362490129
  54,  39.7679612818088,   0.0042948380692, -27.8349899119345,   0.0054797961581,   0.2367042492249,   0.0327408149519
  55,  40.5114222746037,   0.0018200670852, -28.7247452568209,   0.0021276507114,   0.4833558796170,   0.0374398700380
  56,  42.8650900381031,   0.0035384402536, -29.7048179915416,   0.0041135804010,   0.5291202862215,   0.0565492426769
  57,  40.3704016685393,   0.0025690944143, -28.4378635194320,   0.0040272481739,   0.3704649121974,   0.0370776995381
  58,  42.9715878535075,   0.0019052042136, -26.1388585890293,   0.0021350371812,   1.0328689736491,   0.0533156555571
  59,  37.1274085864937,   0.0043176170165, -28.4826017457176,   0.0054860469462,   0.2080623001062,   0.0267274100737
  60,  40.0202973923276,   0.0118789947890, -27.7558825713515,   0.0099894691957,   0.2226507545528,   0.0364908020410
  61,  40.1830736599401,   0.0030901423481, -26.2676056929353,   0.0035594512824,   0.2903474588820,   0.0337170726225
  62,  37.6907972242242,   0.0008175348404, -26.8006914473585,   0.0010888957406,   1.0556236805533,   0.0297547852833
  63,  40.4141805708312,   0.0033002723640, -29.1049047150631,   0.0040221238227,   0.4033410531787,   0.0367264607350
  64,  39.9208160159327,   0.0030832329149, -29.2146251988601,   0.0038852796994,   0.4457509405103,   0.0351562788955
  65,  38.1161862368726,   0.0040258413097, -27.3974694570794,   0.0074360777875,   0.2008831699085,   0.0276411759601
  66,  40.1363880856293,   0.0044854209897, -26.8860283581627,   0.0056621662434,   0.2610652775885,   0.0340982352593
  67,  40.7560779124831,   0.0020413349129, -27.4458420072732,   0.0020821171191,   0.7120669970140,   0.0382519005665
  68,  38.5608706394585,   0.0109243388308, -27.3523486377215,   0.0090022835146,   0.1325137889603,   0.0320964099524
  69,  41.3773642690936,   0.0032157408412, -29.6394198115485,   0.0043847823894,   0.4198065086731,   0.0415990976328
  70,  37.9027462162101,   0.0023750798559, -28.2593719410434,   0.0026168943417,   0.4309816851772,   0.0303766859343
  71,  39.2148399679944,   0.0010440382655, -28.5932525286531,   0.0015700143618,   1.0042910020976,   0.0311626212716
  72,  41.3080451986990,   0.0030592183611, -29.6238656698754,   0.0033994017833,   0.4121389603747,   0.0422314635900
  73,  39.7357637327404,   0.0020202305040, -27.5688713353826,   0.0024136031292,   0.5279661730495,   0.0296194742737
  74,  41.7122326925033,   0.0059995718099, -29.3131702659672,   0.0084280243581,   0.2497106587446,   0.0418763635575
  75,  37.0405409401792,   0.0025250560804, -26.9388857147859,   0.0033817340119,   0.3136595985335,   0.0253104474904
  76,  37.9593093779014,   0.0059799258338, -26.6582808741619,   0.0089298436296,   0.0787142542066,   0.0250905252755
  77,  37.8120397033362,   0.0012115681655, -27.4438528941452,   0.0016674085680,   0.7777426809839,   0.0260225696489
  78,  41.7587218017257,   0.0057271837763, -27.7269940478441,   0.0092794039638,   0.2299607475076,   0.0393864579631
  79,  37.4897214890067,   0.0038612727415, -27.8681775040522,   0.0046942192962,   0.2823037264594,   0.0279927176882
  80,  37.1772638723541,   0.0004161781988, -28.2568639669942,   0.0006024380178,   2.0277792451511,   0.0258280826496
  81,  38.9603802109022,   0.0021044147212, -27.6789528201116,   0.0022326564689,   0.5599160601815,   0.0272143678097
  82,  37.6511932818126,   0.0036335054183, -29.5396750047551,   0.0051628917838,   0.2219247754773,   0.0264717389927
  83,  37.7275043136074,   0.0039655886721, -27.6266617217456,   0.0047775014910,   0.2632706843488,   0.0253003441929
  84,  39.9730283805624,   0.0007528668613, -26.7368831097736,   0.0008866275875,   1.4631056834113,   0.0327993718718
  85,  39.4197873783845,   0.0067341292057, -29.7940242569497,   0.0092031715662,   0.2398642842282,   0.0353391241061
  86,  41.3773938753229,   0.0031379706011, -26.3971730666885,   0.0045174861206,   0.3627584331752,   0.0351034027341
  87,  42.0402122500118,   0.0049603018760, -27.8450960630401,   0.0079698587696,   0.3390461553506,   0.0444647599333
  88,  40.8902537639453,   0.0032058702217, -26.1779784298099,   0.0046045709524,   0.3237615246543,   0.0353105198152
  89,  41.2554045201664,   0.0030893087288, -28.7238729620386,   0.0041036921001,   0.3975332021791,   0.0415622518415
  90,  38.8253940528891,   0.0019495467557, -29.6373324621655,   0.0019682814293,   0.5807289498899,   0.0325201001104
  91,  38.6988196828754,   0.0038494291512, -26.3834020821087,   0.0045469253525,   0.2728424668086,   0.0286267891968
  92,  39.7145877237493,   0.0014451783007, -27.4265317919688,   0.0017692267120,   0.7682534730642,   0.0329541924000
  93,  41.5779934561281,   0.0036107167868, -29.1674338157338,   0.0040563989402,   0.4156999481866,   0.0460742342237
  94,  41.2944748968904,   0.0053041090912, -29.0723749985641,   0.0060927821577,   0.3517717289013,   0.0430913379143
  95,  38.5292013352478,   0.0018276267143, -28.6139075371047,   0.0023874036506,   0.5516000103813,   0.0297070984370
  96,  38.2837906879704,   0.0007970201146, -29.9842245867715,   0.0010940326590,   1.1312716947438,   0.0306679485838
  97,  37.1224335207108,   0.0019893199039, -26.5477320098100,   0.0022546737121,   0.4423007352906,   0.0254401989586
  98,  37.1943659859416,   0.0018220802393, -29.7961958922244,   0.0021942362949,   0.5145215737393,   0.0279984948940
  99,  42.2294513560298,   0.0057142682773, -26.2873994390231,   0.0105604885639,   0.2516547716549,   0.0438393711540
 100,  37.6669006255337,   0.0055091167811, -28.8812942225473,   0.0081122948840,   0.1354728476287,   0.0279954388716
