source,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,island
83,42.7206110438401,0.0069642714638,-26.4902239249762,0.0054281768693,0.2965413415005,0.0447307533861,0
84,41.8290131361626,0.0055763260766,-27.7378562742297,0.009034046817,0.2059926461165,0.0468737119208,0
85,38.6498523060623,0.0062306094949,-26.5753455709673,0.0079856084021,0.1806540249001,0.0293356966188,0
86,41.7441655221303,0.0073704326062,-29.2995530815745,0.0072244540468,0.2379924061126,0.0440407288778,0
87,41.3919030305328,0.0030723812287,-29.6452773074632,0.0044683643787,0.4344381447211,0.0439043187973,0
88,37.5916909545777,0.0024376150205,-28.3891705743783,0.0027107499855,0.3725402793404,0.0267319567931,0
89,41.2222813223849,0.0053987227416,-29.1118145909698,0.0061129495992,0.3167867242474,0.0399185382501,0
90,37.7048231683696,0.0053271453105,-28.8329224218515,0.008301689863,0.2102498420329,0.029675888797,0
91,38.5640124394221,0.0060488605863,-28.1878934387496,0.0070910817645,0.1872064438076,0.0256716742193,0
92,39.6972862959448,0.0043483237754,-27.8366705563808,0.0054586089297,0.3375812935567,0.0312268061961,0
93,37.1759478419472,0.0025045418117,-29.8179739580082,0.0030380689087,0.3996795746851,0.0286982818214,0
94,41.9225740292788,0.0026123367673,-25.9741940710548,0.0029098545405,0.4995144945965,0.0420681075852,0
95,38.3251699873073,0.0008407848224,-29.8587876146294,0.0011232024408,1.1169376032387,0.0305834406504,0
96,37.0596892375123,0.0043859561616,-28.4611990480083,0.0053453693236,0.2349367108141,0.0266954346881,0
97,40.4808347206133,0.0014806351583,-28.2005370626071,0.0016214969683,0.874122820658,0.0326468283014,0
98,37.0340979568537,0.0054985750812,-29.2615317426877,0.0073568332328,0.2214932354125,0.0271972194298,0
99,40.852897975698,0.0011924590507,-29.6180817364284,0.0013834432716,1.0639105072521,0.0381675643962,0
100,39.0745503231693,0.003886190004,-27.1752569271534,0.0056148581001,0.2177352804115,0.029413117646,0
0,39.7136977357456,0.0014527692052,-27.4399377695955,0.0018263805043,0.6779237179796,0.0329858485618,1
1,37.6894777935941,0.0052916759555,-28.8410062408912,0.0081380024004,0.1970482601519,0.0272504005801,1
2,41.5738447951479,0.0034733946286,-27.5237585314126,0.0037033722263,0.424864672431,0.0432397428633,1
3,41.2974571072331,0.005219379379,-29.0560324278947,0.006202012335,0.2722693192397,0.0424426155113,1
4,38.1954900116917,0.0045048488052,-27.0455224023779,0.0061874972821,0.2239270701936,0.0285998619805,1
5,37.6435593865733,0.0059746566895,-27.1506199502919,0.0078470361891,0.1694129126304,0.0256217314022,1
6,39.0796469355494,0.0040380949691,-27.1318634514376,0.0056390597522,0.213499414538,0.027430941952,1
7,42.00965072683,0.0048834698793,-27.8458335641878,0.0078687360229,0.3651102194648,0.0463074541603,1
8,39.8817710380119,0.0037362121723,-29.9275402463103,0.0055493071934,0.2996153230459,0.0387695196144,1
9,37.7204482332781,0.0032981836988,-26.0211030673967,0.0035872292817,0.3396836485902,0.0235100796668,1
10,41.5382136668337,0.0035399815898,-29.1507459734234,0.0039075120472,0.4326795641426,0.0448615137327,1
11,38.2789032404454,0.0008208053847,-29.844801441487,0.0011051896482,1.1333752631421,0.0313011714284,1
12,38.4562435266216,0.0006703505486,-29.715709009614,0.0008685431968,1.5432958401351,0.0312444232841,1
13,38.6212837960641,0.0018996126848,-28.6818617712985,0.0024728152283,0.5641851863314,0.0290471850605,1
14,41.6777125819964,0.0061980815655,-29.3078728093406,0.0081648255935,0.2454463774918,0.0460492821668,1
15,40.4227096673797,0.0018114346032,-28.6067759405767,0.0021757472992,0.4644922531136,0.0355143209665,1
16,40.3727947841277,0.0033723496446,-29.1862598712323,0.0038670174284,0.349975312567,0.0415917201654,1
17,40.3609779058838,0.002723844025,-28.4324987989399,0.0037819264829,0.3947077969714,0.0355947386472,1
18,41.320128111293,0.0031795584675,-29.7418223695565,0.0045102200063,0.4308265617238,0.0419098452537,1
19,39.9319960780862,0.0030513927923,-29.2001288907448,0.0039068857994,0.3883301858743,0.0363130726007,1
20,40.4625893590615,0.0033307916222,-26.5163782126233,0.0054065259169,0.2981293698622,0.0348407898643,1
21,41.2226862500055,0.0034856052035,-26.8820313669513,0.0050650479331,0.257703374821,0.0337683094578,1
22,39.6545199366505,0.003152960904,-27.8619542190547,0.0033923786613,0.3010830237408,0.0293884636627,1
23,37.2059484065964,0.0025054634163,-29.8731620783188,0.0031365379073,0.4158881451122,0.029905878373,1
24,41.0574607256664,0.0039085034317,-27.2179088077311,0.0074857410541,0.2221965348973,0.0375232325231,1
25,37.8524817301844,0.0021973829275,-28.6038278239236,0.0025449468965,0.4681881793858,0.0276990297485,1
26,42.6924733378512,0.0067709826442,-26.5032056615396,0.0054662220532,0.4169710031174,0.050211376998,1
27,38.5789445413772,0.0017920689173,-27.2584629597326,0.0022950404935,0.5142650350935,0.0294574075728,1
28,40.5468928169232,0.000823308156,-27.8555438000871,0.0009944304615,1.5220634295098,0.0373331135869,1
29,40.6920520304832,0.0019199620484,-27.5221423507074,0.0020017324034,0.830407899705,0.0385379008115,1
30,42.8999967054414,0.0018810588738,-26.0896794175485,0.0021553286504,0.9383100531436,0.0516328097329,1
31,42.0475674258641,0.0007618933399,-29.4455141744234,0.0008392453667,2.3015952836291,0.043694938272,1
32,42.1511183991091,0.0025907080945,-29.438544878262,0.0036573972719,0.5757443406021,0.0468017191838,1
33,40.4237490576628,0.0014541233252,-28.1974276809958,0.0016321189439,0.9098029292437,0.0348569582893,1
34,38.5365191926848,0.0106367481457,-27.3877879980599,0.0092364222916,0.1991543956833,0.0311981078282,1
35,39.3553049605935,0.0065266683366,-29.7095770930845,0.0092476479767,0.2532307696788,0.0322060035926,1
36,39.7585837396243,0.0019605796403,-27.5406961437788,0.0023995216953,0.5078749405147,0.0315188014655,1
37,37.8574419149386,0.0032883796296,-29.9817386415774,0.0036410342652,0.267129153032,0.0291078121967,1
38,37.1178451127316,0.0019360960098,-29.8028550504012,0.00230257893,0.5145775204728,0.0240885632191,1
39,38.7511336481896,0.0069007736087,-28.8769048804392,0.0068292989633,0.2804526991391,0.0305379798854,1
40,40.1081875930559,0.0044215565979,-26.7987709617282,0.0057574424736,0.293884804415,0.0312577461255,1
41,39.6577554583396,0.0042002613145,-27.8310650087128,0.0054859735571,0.2948621877339,0.0317528000663,1
42,38.5833715586623,0.0066066912727,-26.9925830789595,0.0076507451239,0.2199748925839,0.0273228935322,1
43,38.1332492308305,0.0039778314641,-27.4072261752627,0.007590977055,0.2154072549444,0.0275995500511,1
44,40.4691706396983,0.00189337663,-28.5953553304251,0.0020686926653,0.4411130837194,0.0362209178651,1
45,38.6756984238748,0.0038519296961,-26.3494901772629,0.0044191460709,0.2372885316886,0.0281052673801,1
46,40.9284958085828,0.0032975994374,-26.1290680357498,0.0045609386181,0.2868086718028,0.0342154101744,1
47,42.9228102222276,0.0033968648453,-29.6886628246987,0.0042434414752,0.5606246013429,0.0531992667422,1
48,39.3258894601056,0.0010694238923,-28.5561435693062,0.0015356599207,0.9911833080104,0.0297697674394,1
49,40.5304523361976,0.0015318621408,-27.7753051285322,0.0021017175824,0.7856709652139,0.0376972072751,1
50,40.9724663510005,0.0011483213987,-29.6045990050848,0.0014232657573,1.1336928973677,0.0380942320027,1
51,41.8871579949846,0.0025652176238,-25.9932461687647,0.0028541373308,0.6031369282667,0.0365623441152,1
52,37.9501787935737,0.003385575785,-29.1239372281106,0.0041187594667,0.3174217032081,0.0304777556198,1
53,41.6651137838827,0.0076132787574,-29.2301854243749,0.0080003484055,0.2483388685201,0.0472237643079,1
54,41.2846584593365,0.0032931111684,-29.605532422536,0.0034262697123,0.4809948328856,0.0453207992305,1
55,38.8983558687362,0.0019520472303,-27.6271788480952,0.0022745129106,0.538032095281,0.029989644308,1
56,42.122765630843,0.0056053650649,-26.2889994035457,0.0109081402387,0.2651885585682,0.0469891721661,1
57,37.1083046472061,0.0004217207133,-28.2665631329019,0.0006184384179,1.9815676447043,0.0270181386943,1
58,37.6070023758112,0.0042378576386,-27.7049648012338,0.0047296029292,0.241430906946,0.0274746314315,1
59,37.3699182580046,0.0083481047216,-29.9724495476639,0.0071594997219,0.1954944458046,0.0273604802731,1
60,41.3814390717554,0.0033246920239,-26.3921411484147,0.0043423982913,0.3921046547163,0.0330692853677,1
61,37.0478523076605,0.005483917267,-29.2421779601227,0.0074246455879,0.2373337450492,0.0260698067695,1
62,37.8291630179057,0.0012237066169,-27.3811759524782,0.001673377154,0.772320049743,0.0250039352769,1
63,38.6686859084268,0.0077707024236,-27.0777333845878,0.0066510268227,0.1873511390748,0.0279586418267,1
64,37.1212893972485,0.0045806740896,-28.4440603349296,0.0051386586058,0.2917149507932,0.0267455810001,1
65,40.3877590665398,0.002385860429,-26.3703558063741,0.0044300007501,0.3606672000614,0.0331136420079,1
66,40.2236230068188,0.0019742440047,-27.8498437119289,0.0021056104494,0.6741403228481,0.0354934297781,1
67,37.4121399715799,0.0027620781167,-28.8682739673423,0.0034576960549,0.4034532365018,0.0295562470919,1
68,41.7788364111276,0.0056130957185,-27.6825671042177,0.0090508542355,0.3640442212869,0.0433403936503,1
69,39.1319750015747,0.003292673578,-29.9209898854758,0.0044201554613,0.3214280824284,0.0313893515015,1
70,38.6794953221178,0.0062153756489,-28.1467321867635,0.0073855424461,0.1300844260991,0.0275422163949,1
71,38.2499636606652,0.0033397797894,-26.1683607436026,0.0033743814444,0.320827532036,0.0282433586143,1
72,38.8335362736153,0.0018237558448,-29.5995550842307,0.0020054860953,0.6778759847742,0.0314718480936,1
73,37.8543722324386,0.0059881444934,-26.7823798403581,0.0089302971987,0.1469851626524,0.0275810237468,1
74,37.6073482226901,0.0024264520691,-28.3320896361666,0.0026582218754,0.3558967524763,0.0282993905956,1
75,37.6603763009697,0.0058553755877,-26.9742565907852,0.0072671525907,0.1826559406796,0.0250023079335,1
76,38.6198758436994,0.0014740040116,-27.4343378506101,0.0020454427384,0.6035320083665,0.0252005377954,1
77,40.1542024963213,0.0030940855581,-26.3393201826921,0.0035250701308,0.3201173874615,0.0326613684084,1
78,37.8588534459148,0.002391860345,-28.2543021490453,0.0027459579529,0.3840295997583,0.0305862086346,1
79,40.5904534141739,0.0027950846331,-27.3490848812117,0.0052435489451,0.3515427033873,0.0318058586426,1
80,41.7032269203135,0.0043467394214,-27.5056074136966,0.0147810730031,0.2798109444283,0.0420921378579,1
81,38.5869547164991,0.0059745238376,-26.5357161657742,0.0079673558052,0.2088588258944,0.0295955250557,1
82,39.0125181170743,0.000316773541,-28.7944969263672,0.0003835355548,3.4653926957472,0.0326935553953,1
83,37.7634722323073,0.0008118202043,-26.9397816813856,0.0010995648134,1.0583376944531,0.0292736509188,1
84,36.995835720964,0.0004735536767,-29.1049966104304,0.0006036531535,1.9285762003144,0.0276487374414,1
85,40.9852215951802,0.0114162536929,-28.7176329001864,0.0128337796213,0.2082042465355,0.0413520922508,1
86,40.3473401940655,0.0018076390424,-28.6408604857312,0.0021408334861,0.7459531606284,0.0375638693508,1
87,37.6786095223165,0.0035973339474,-29.5758204345006,0.0051788591729,0.2011893419237,0.0265808766804,1
88,40.0500080036778,0.0112416765209,-27.6711861189486,0.0100708787763,0.1790823715878,0.0352431168863,1
89,37.5406075656574,0.0038063665899,-27.8359481069688,0.0046959958707,0.2251980576842,0.0284952986795,1
90,37.2664466972863,0.0024780659157,-28.1216619244417,0.0027372909351,0.3765560166302,0.0293731842184,1
91,41.8551667790405,0.0032151233103,-27.2924758389747,0.0047831164061,0.2837199548583,0.0451265036832,1
92,41.2585325593354,0.0048627986752,-26.3066992635091,0.0054106940744,0.3010568708056,0.0373434740943,1
93,39.3709371676037,0.00490633858,-28.7736827277933,0.0044129658234,0.3154444559394,0.0337853702304,1
94,41.2461217129166,0.0032731411255,-28.6825801789222,0.0041432918985,0.433833230498,0.0405404958517,1
95,37.3575326412145,0.0028064913649,-26.3552817420406,0.0035064989325,0.3288460418357,0.0265834864651,1
96,41.9689805489791,0.001256470824,-26.1506137435667,0.0014202044642,1.1861595488501,0.0425276588673,1
97,36.9796896410432,0.0024923481296,-26.939835173343,0.0033502731992,0.3372437930063,0.0258751568266,1
98,39.9959944377882,0.0007680129903,-26.7874218529573,0.0008722686178,1.409429712708,0.0310004713371,1
99,37.2152165204197,0.0019727872481,-26.4953868954459,0.0023371159509,0.4248108783224,0.0230481582588,1
100,40.280914703842,0.002879811576,-28.2840866280978,0.0031903505627,0.4550033045911,0.0360166229965,1
0,41.320791429393,0.0046861640714,-26.3318900476399,0.0053758960057,0.3088676136085,0.035106688523,2
1,40.3008092673643,0.0027618145925,-28.4132471743698,0.0037693726661,0.394361355931,0.0345054416773,2
2,37.666147196693,0.003426017277,-25.8980791152551,0.0035343568351,0.318516155662,0.0258662075262,2
3,38.7701944339352,0.0066162232258,-28.8892214437061,0.0064329377424,0.2292628823109,0.030304063514,2
4,40.5667213116883,0.0014996795126,-27.830241988123,0.0020650962802,0.7672117724127,0.0393430383319,2
5,37.2403076696068,0.0024042146322,-28.0800147510669,0.0027943694011,0.4004548132228,0.026376163003,2
6,37.6879707298145,0.0059184690816,-27.006213940146,0.0075086789105,0.1791628551537,0.0298321578509,2
7,37.8070060487957,0.0032395050735,-29.9581053709151,0.0037439848769,0.2690131454266,0.0312122341616,2
8,40.5161253180648,0.00181623833,-28.6855576280176,0.0020358793771,0.4950427565737,0.0394630063409,2
9,42.0505426389145,0.0007947670159,-29.4886435215946,0.0008231619557,2.2303687341126,0.0441306749486,2
10,38.3359489292014,0.0031914765482,-26.2523430098204,0.003532351748,0.3731992240867,0.0272776148326,2
11,38.67925536799,0.0018941738602,-28.6774850598155,0.0023742427511,0.4943468906796,0.0316459666797,2
12,37.2070135057161,0.0004359103612,-28.2579626680002,0.0006227679232,2.0185686288886,0.0239527839337,2
13,42.1886781949199,0.0056106125507,-26.2388649149617,0.010521907011,0.2049581305533,0.0420416314771,2
14,40.2744721481907,0.0018644019239,-27.801557579607,0.002243494362,0.60844636739,0.0328276819332,2
15,38.4701870020902,0.0007040174796,-29.6868035763813,0.0008556224555,1.4763191851062,0.0324546606759,2
16,38.7328956635764,0.0058899485556,-26.566596317382,0.0079954517677,0.1844197609135,0.0304321881663,2
17,41.1820111141386,0.0030389817196,-28.6601066303748,0.0041517035475,0.5083299419133,0.043137333375,2
18,41.2719035153435,0.0052376933881,-29.0227703846516,0.0060646997536,0.3201087977582,0.0434793634279,2
19,37.7365106522485,0.0053643665133,-28.8962282524505,0.0083454497544,0.1524525856488,0.0274855716835,2
20,40.3020464142896,0.0027378196792,-28.345868084269,0.0033396255704,0.4160544878504,0.0352124974957,2
21,41.5641077015385,0.0060282193255,-29.2667678292376,0.0083346118845,0.2962433985908,0.0409649237741,2
22,39.6924592659909,0.0030742134726,-27.8857090831272,0.0033444373364,0.3952880964748,0.0307072602242,2
23,40.3722236313891,0.0018301139603,-28.7415425095971,0.0021244451114,0.5553758715629,0.0358749631502,2
24,38.6603017017702,0.007767032528,-27.072491518447,0.006408814461,0.1928486220457,0.0266037877117,2
25,39.5942165019615,0.001472749874,-27.4282349682558,0.0017827942696,0.7460885549916,0.0310065045286,2
26,39.7496314632589,0.0042954716987,-27.8603914646239,0.0054701645375,0.2775501929984,0.0300674923737,2
27,37.3649757182468,0.008134516916,-29.948762011979,0.0069514066676,0.1682729641161,0.0292340697745,2
28,40.8830054549624,0.001150220416,-29.5585212971884,0.0014084980325,1.1397077598905,0.0380317985347,2
29,40.546017710104,0.0026697314825,-27.4059023423983,0.0050301256033,0.3540512478529,0.0374470969902,2
30,38.2334362317785,0.0008108124332,-29.988216770445,0.0011035360574,1.1204123257608,0.0312625579587,2
31,41.3130209854736,0.0035005552299,-26.8148133835751,0.0052039269894,0.357562318226,0.0399208832411,2
32,41.5576682946875,0.0036275061624,-27.5677188294166,0.0034852514791,0.44202771427,0.0406562457585,2
33,37.8302013795985,0.0021255200858,-28.6051568989896,0.0025243036061,0.4713631499848,0.0281927568916,2
34,40.9187401439605,0.0033240674398,-26.1507023012401,0.0045816368457,0.3291145180369,0.0371626087569,2
35,37.5954626599162,0.0037120120372,-29.5040676312787,0.005117380874,0.1443949286699,0.0291444877875,2
36,39.8738048740543,0.0035808621753,-29.8815526439492,0.0054960212964,0.3795620239681,0.038778071193,2
37,41.0572918071099,0.0039923597674,-27.2271185583462,0.007343952603,0.2531142663575,0.0412534235706,2
38,37.699312403248,0.0058432004229,-27.1164091957536,0.0078013635929,0.1649613129491,0.0269049476699,2
39,39.4255515464697,0.0049446728083,-28.8554101520166,0.0045784308062,0.3289557418629,0.0318812160998,2
40,42.5977275868655,0.0068967040921,-26.4715406109588,0.0054351484547,0.36139249288,0.0423877321249,2
41,38.2535870995114,0.0043589661073,-26.9372133457233,0.0062181363545,0.1622856896642,0.0269170393329,2
42,40.3508585374134,0.0032218908304,-29.1536332683003,0.0040594437083,0.3518036379158,0.0385728001575,2
43,41.7881119333215,0.0056412053384,-27.7308188907314,0.0094041002023,0.2835222699801,0.0445646102901,2
44,39.2111961102961,0.0038682171817,-27.1742000262156,0.0055765799433,0.2490294185097,0.027797049654,2
45,38.9402391596835,0.0021226034925,-27.6610281610514,0.0022608462141,0.5273357746531,0.0307234538743,2
46,41.3813323315024,0.0031457214514,-29.7337726803902,0.0044175312651,0.425598767155,0.0404738803803,2
47,37.1389966889421,0.0018203868611,-29.8116399575971,0.0022242505252,0.5230748004881,0.0283047374802,2
48,41.4780641239576,0.0035591292904,-29.2427269164589,0.0039978761675,0.4661997047081,0.0457837635855,2
49,41.9499509681551,0.0012219555134,-26.1642069440764,0.0014238772376,1.1431946650055,0.0387626634216,2
50,37.0683524541704,0.0020200004752,-26.5270042285883,0.0022641775645,0.4805623668807,0.0219397423369,2
51,40.0595975384075,0.0030633483564,-29.2372529679999,0.0039044830507,0.354256672514,0.0353043723115,2
52,39.7503113462507,0.0020069609069,-27.6198566804481,0.0022996755417,0.5709046874955,0.0330786017616,2
53,41.8314566750315,0.0032372425949,-27.3188275890395,0.0047852241795,0.3090847363546,0.0434112237035,2
54,39.950736050767,0.000788437438,-26.6858401782361,0.0008681979518,1.470297400167,0.0302632204196,2
55,42.9049855037716,0.00186938126,-26.0696851550672,0.0021870867617,0.9816609495069,0.0425046297936,2
56,41.9867292346412,0.0026606523987,-25.9244916110441,0.0029757913854,0.5287317209025,0.0398948572773,2
57,37.0712759772137,0.0025099561662,-26.9208283992197,0.003555203647,0.3115296358784,0.026132614772,2
58,39.3493372413276,0.0010456720831,-28.610653559353,0.0016414774165,1.0157160675894,0.0313518427294,2
59,38.5258535994818,0.0105516783906,-27.4326175080109,0.0087887650364,0.1263824774948,0.0318029606075,2
60,42.0094003736545,0.0046614982167,-27.8006298363677,0.0077099342218,0.3142574672474,0.0461632017175,2
61,40.375016380716,0.0017884477128,-28.7408639495733,0.001985123329,0.6162153003898,0.0369987240475,2
62,41.3712651625683,0.0032667701287,-26.3228238400074,0.0044934639956,0.3741397528604,0.0365897619548,2
