eps,success,islands_created
0.01,73.26732673267327,897
0.011,73.26732673267327,831
0.011999999999999999,73.26732673267327,741
0.012999999999999998,73.26732673267327,661
0.013999999999999997,73.26732673267327,593
0.014999999999999996,73.26732673267327,536
0.015999999999999993,73.26732673267327,480
0.016999999999999994,73.26732673267327,434
0.017999999999999995,73.26732673267327,395
0.018999999999999993,73.26732673267327,362
0.01999999999999999,74.25742574257426,323
0.02099999999999999,74.25742574257426,302
0.021999999999999992,74.25742574257426,269
0.02299999999999999,74.25742574257426,238
0.023999999999999987,73.26732673267327,214
0.024999999999999988,73.26732673267327,199
0.02599999999999999,73.26732673267327,182
0.02699999999999999,74.25742574257426,165
0.027999999999999983,73.26732673267327,157
0.028999999999999984,73.26732673267327,141
0.029999999999999985,73.26732673267327,133
0.030999999999999986,73.26732673267327,126
0.03199999999999998,73.26732673267327,116
0.03299999999999998,73.26732673267327,107
0.03399999999999998,73.26732673267327,100
0.03499999999999998,73.26732673267327,96
0.035999999999999976,73.26732673267327,94
0.03699999999999998,73.26732673267327,89
0.03799999999999998,73.26732673267327,85
0.03899999999999998,73.26732673267327,81
0.03999999999999997,73.26732673267327,78
0.040999999999999974,73.26732673267327,75
0.041999999999999975,73.26732673267327,70
0.042999999999999976,73.26732673267327,68
0.04399999999999998,73.26732673267327,67
0.04499999999999997,73.26732673267327,64
0.04599999999999997,73.26732673267327,62
0.04699999999999997,73.26732673267327,57
0.047999999999999966,73.26732673267327,56
0.04899999999999997,73.26732673267327,53
0.04999999999999997,73.26732673267327,53
0.05099999999999997,73.26732673267327,52
0.05199999999999997,73.26732673267327,49
0.052999999999999964,73.26732673267327,49
0.053999999999999965,73.26732673267327,48
0.054999999999999966,73.26732673267327,46
0.05599999999999996,73.26732673267327,45
0.05699999999999996,73.26732673267327,44
0.05799999999999996,73.26732673267327,42
0.05899999999999996,73.26732673267327,39
0.05999999999999996,73.26732673267327,39
0.06099999999999996,73.26732673267327,37
0.06199999999999996,73.26732673267327,35
0.06299999999999996,74.25742574257426,33
0.06399999999999995,74.25742574257426,33
0.06499999999999995,74.25742574257426,32
0.06599999999999995,74.25742574257426,31
0.06699999999999995,74.25742574257426,31
0.06799999999999995,74.25742574257426,31
0.06899999999999995,74.25742574257426,31
0.06999999999999995,74.25742574257426,30
0.07099999999999995,74.25742574257426,30
0.07199999999999994,75.24752475247524,28
0.07299999999999994,76.23762376237623,27
0.07399999999999994,76.23762376237623,27
0.07499999999999994,76.23762376237623,27
0.07599999999999994,76.23762376237623,27
0.07699999999999994,76.23762376237623,27
0.07799999999999994,76.23762376237623,27
0.07899999999999993,76.23762376237623,27
0.07999999999999993,77.22772277227723,25
