eps,success,islands_created
0.01,0.0,3288
0.011,0.0,3050
0.011999999999999999,0.0,2793
0.012999999999999998,0.0,2563
0.013999999999999997,0.0,2339
0.014999999999999996,0.0,2126
0.015999999999999993,0.0,1940
0.016999999999999994,0.0,1783
0.017999999999999995,0.0,1606
0.018999999999999993,0.0,1445
0.01999999999999999,0.0,1321
0.02099999999999999,0.0,1207
0.021999999999999992,0.9900990099009901,1126
0.02299999999999999,0.9900990099009901,1038
0.023999999999999987,0.9900990099009901,938
0.024999999999999988,1.9801980198019802,869
0.02599999999999999,0.0,801
0.02699999999999999,0.0,752
0.027999999999999983,0.0,701
0.028999999999999984,0.0,642
0.029999999999999985,0.0,595
0.030999999999999986,0.0,559
0.03199999999999998,0.0,521
0.03299999999999998,0.0,482
0.03399999999999998,0.0,452
0.03499999999999998,0.0,422
0.035999999999999976,0.0,402
0.03699999999999998,0.0,378
0.03799999999999998,0.9900990099009901,356
0.03899999999999998,0.9900990099009901,335
0.03999999999999997,1.9801980198019802,321
0.040999999999999974,1.9801980198019802,307
0.041999999999999975,3.9603960396039604,290
0.042999999999999976,2.9702970297029703,281
0.04399999999999998,2.9702970297029703,268
0.04499999999999997,4.9504950495049505,250
0.04599999999999997,6.930693069306931,239
0.04699999999999997,8.910891089108912,229
0.047999999999999966,7.920792079207921,220
0.04899999999999997,9.900990099009901,211
0.04999999999999997,10.891089108910892,204
0.05099999999999997,12.871287128712872,195
0.05199999999999997,14.851485148514852,188
0.052999999999999964,15.841584158415841,181
0.053999999999999965,16.831683168316832,174
0.054999999999999966,19.801980198019802,164
0.05599999999999996,21.782178217821784,158
0.05699999999999996,25.742574257425744,152
0.05799999999999996,25.742574257425744,149
0.05899999999999996,24.752475247524753,141
0.05999999999999996,25.742574257425744,139
0.06099999999999996,27.722772277227723,136
0.06199999999999996,28.712871287128714,133
0.06299999999999996,27.722772277227723,127
0.06399999999999995,30.693069306930692,121
0.06499999999999995,31.683168316831683,116
0.06599999999999995,32.67326732673267,114
0.06699999999999995,30.693069306930692,114
0.06799999999999995,30.693069306930692,113
0.06899999999999995,31.683168316831683,108
0.06999999999999995,31.683168316831683,108
0.07099999999999995,32.67326732673267,105
0.07199999999999994,31.683168316831683,103
0.07299999999999994,32.67326732673267,101
0.07399999999999994,32.67326732673267,101
0.07499999999999994,32.67326732673267,100
0.07599999999999994,32.67326732673267,100
0.07699999999999994,31.683168316831683,100
0.07799999999999994,32.67326732673267,98
0.07899999999999993,32.67326732673267,96
0.07999999999999993,32.67326732673267,95
0.08099999999999993,33.663366336633665,94
0.08199999999999993,33.663366336633665,94
0.08299999999999993,35.64356435643565,92
0.08399999999999994,34.65346534653465,90
0.08499999999999994,34.65346534653465,89
0.08599999999999992,34.65346534653465,89
0.08699999999999992,34.65346534653465,89
0.08799999999999993,35.64356435643565,88
0.08899999999999993,34.65346534653465,87
0.08999999999999993,34.65346534653465,84
0.09099999999999993,35.64356435643565,82
0.09199999999999993,35.64356435643565,81
0.09299999999999993,33.663366336633665,80
0.09399999999999993,33.663366336633665,78
0.09499999999999992,34.65346534653465,76
0.09599999999999992,34.65346534653465,76
0.09699999999999992,33.663366336633665,75
0.09799999999999992,33.663366336633665,75
0.09899999999999992,33.663366336633665,74
0.09999999999999992,33.663366336633665,74
0.10099999999999992,33.663366336633665,74
0.10199999999999991,33.663366336633665,74
0.10299999999999991,33.663366336633665,74
0.10399999999999991,33.663366336633665,74
0.10499999999999991,33.663366336633665,72
0.10599999999999991,33.663366336633665,72
0.10699999999999991,33.663366336633665,72
0.10799999999999992,33.663366336633665,71
0.10899999999999992,33.663366336633665,69
0.10999999999999992,33.663366336633665,69
0.1109999999999999,32.67326732673267,68
0.1119999999999999,32.67326732673267,68
0.1129999999999999,32.67326732673267,68
0.11399999999999991,32.67326732673267,68
0.11499999999999991,32.67326732673267,68
0.11599999999999991,32.67326732673267,68
0.11699999999999991,32.67326732673267,67
0.1179999999999999,32.67326732673267,67
0.1189999999999999,30.693069306930692,67
0.1199999999999999,28.712871287128714,68
0.1209999999999999,28.712871287128714,68
0.1219999999999999,28.712871287128714,68
0.1229999999999999,28.712871287128714,67
0.1239999999999999,28.712871287128714,67
0.1249999999999999,28.712871287128714,67
0.12599999999999992,28.712871287128714,67
0.1269999999999999,28.712871287128714,67
0.1279999999999999,28.712871287128714,67
0.1289999999999999,28.712871287128714,67
0.1299999999999999,28.712871287128714,67
0.1309999999999999,28.712871287128714,67
0.1319999999999999,28.712871287128714,67
0.1329999999999999,27.722772277227723,64
0.1339999999999999,27.722772277227723,64
0.1349999999999999,27.722772277227723,64
0.1359999999999999,25.742574257425744,64
0.1369999999999999,25.742574257425744,64
0.1379999999999999,25.742574257425744,64
0.1389999999999999,25.742574257425744,64
0.1399999999999999,25.742574257425744,64
0.1409999999999999,25.742574257425744,63
0.1419999999999999,25.742574257425744,63
0.1429999999999999,25.742574257425744,62
0.1439999999999999,23.762376237623762,60
0.1449999999999999,23.762376237623762,60
0.1459999999999999,23.762376237623762,60
0.14699999999999988,23.762376237623762,60
0.14799999999999988,23.762376237623762,59
0.14899999999999988,23.762376237623762,59
0.14999999999999988,24.752475247524753,61
0.15099999999999988,24.752475247524753,61
0.15199999999999989,24.752475247524753,61
0.15299999999999989,24.752475247524753,61
0.1539999999999999,24.752475247524753,61
0.1549999999999999,24.752475247524753,61
0.1559999999999999,24.752475247524753,61
0.1569999999999999,21.782178217821784,60
0.1579999999999999,21.782178217821784,60
0.1589999999999999,21.782178217821784,60
0.1599999999999999,20.792079207920793,60
0.1609999999999999,19.801980198019802,60
0.16199999999999987,19.801980198019802,60
0.16299999999999987,19.801980198019802,60
0.16399999999999987,19.801980198019802,60
0.16499999999999987,19.801980198019802,60
0.16599999999999987,19.801980198019802,60
0.16699999999999987,19.801980198019802,60
0.16799999999999987,19.801980198019802,60
