source,ra,err_ra,dec,err_dec,peak_flux,err_peak_flux,island
98,36.6381134930823,0.0055265230822,-26.4802410979093,0.012408391453,0.1173276474678,0.0236952412899,0
99,16.3060190917943,0.0132180082436,-33.9303256697393,0.0132966997664,0.2593766337193,0.0344074591797,0
100,12.9498262626,0.0065431355762,-10.9578749464487,0.0095748972505,0.3977414048944,0.05307130782,0
101,27.0471239767645,0.000563933723,-18.5689726588231,0.0007970027309,1.2720260805767,0.0216531176765,0
102,13.2278282633442,0.0095652057609,-23.7578155808469,0.0114613595583,0.2128099331842,0.0307614939035,0
103,40.6806694561072,0.002278362961,-18.7992125773512,0.0029397352363,0.5383994528827,0.0395116312755,0
104,26.7842075257952,0.0029144769514,-29.1633310218155,0.0097123589822,0.1062273003074,0.0181281610605,0
105,19.206687917016,0.0054100053,-25.1749286225943,0.0088464051396,0.1199413612952,0.0214061573204,0
106,33.6279074323752,0.0069411129473,-24.2974211494058,0.0091679115958,0.1372625674486,0.0187913686993,0
107,30.2954611655201,0.0062059925371,-19.8904746983289,0.0088429669099,0.1077240561272,0.0170474517166,0
108,11.8380660801795,0.0081098495573,-13.3055840638268,0.0088784930165,0.3165209352036,0.0420372886665,0
109,39.9770174219216,0.0007639385041,-26.8422899254763,0.0008662175448,1.3832405842491,0.034956217542,0
110,35.5453512310832,0.0052849596456,-26.0457747544387,0.0072022969883,0.1474156225551,0.0238229003684,0
111,35.8053425318534,0.001743813114,-28.4343606663976,0.0024816575003,0.4548937528093,0.0249548809142,0
112,38.4623478333042,0.0057985345828,-31.0506775562031,0.0087723855648,0.2185660589971,0.0332852446836,0
113,35.6062634042635,0.0016671922127,-32.6417789976813,0.0024594952439,0.5699886789193,0.0297691919373,0
114,37.3128440483591,0.0027846155531,-26.3303534368342,0.0035447735687,0.3339838862754,0.0266280410354,0
115,31.1470100888036,0.0040842306395,-19.7048166249325,0.0106583324734,0.0775062137679,0.0224162477172,0
116,31.3812001782378,0.0019354677817,-19.8662838600743,0.004784838333,0.2798675709069,0.0158660687229,0
117,17.2421662439307,0.0057977589928,-13.3986963206061,0.0108237240652,0.1872913163554,0.0334164181688,0
118,33.6258858294134,0.0007800784047,-25.9706149179293,0.0010545108615,0.8468024628705,0.021568449014,0
119,29.1520321873278,0.0001732794019,-36.2931917774716,0.0002689213902,5.8164101495936,0.0385160354908,0
120,31.2754664514291,0.0016844760527,-24.1885559138571,0.0036230927767,0.3039534099263,0.0204705286044,0
121,36.1378175103945,0.0042597636103,-27.2703025731995,0.0065757945166,0.1801250528781,0.0221832747308,0
122,38.6949622068481,0.0064902482477,-25.4060489635898,0.0118633890562,0.1512492438053,0.0259503562918,0
123,24.3650940918882,0.0017766619662,-9.5291705638713,0.002342036818,0.8971969443041,0.0472344330908,0
124,30.5845456812514,0.0031952303001,-25.9537323069723,0.0047883759951,0.1543637695876,0.016942697002,0
125,13.2198252484803,0.0100777413532,-28.4191070829041,0.0100476767005,0.2104500475461,0.0234476640406,0
126,28.1336570209814,0.0035272636449,-23.8258912803839,0.0058370052305,0.1662881920375,0.0184856064876,0
127,12.6562176994257,0.0098263077559,-9.5049254256765,0.0080796154368,0.5521971620401,0.0610928895574,0
128,30.2512206296288,0.0035653345666,-24.6169284687057,0.004841343814,0.1752371994151,0.0175112393891,0
129,39.9145469569558,0.0040529455921,-15.5611373647276,0.0063662451387,0.3866078014817,0.0463337298703,0
130,27.1816538841355,0.0035616717977,-33.0615681526152,0.0045421480477,0.2512033077756,0.0271086131329,0
131,29.2501006038269,0.0076141611139,-11.9612215174694,0.014041322646,0.1871007176971,0.0354954176358,0
132,27.9563133841177,0.0040833526911,-16.7401166489038,0.0092355293504,0.1726856937702,0.0211315534156,0
133,20.6240136110907,0.0014884068862,-35.7909409561474,0.0025366483652,0.6113907574165,0.0403833965449,0
134,30.629357970787,0.0019489398172,-13.2298729841002,0.0023069902047,0.6203760756376,0.0337210089414,0
135,15.0314697054082,0.0007832842569,-13.8787951950492,0.0010484169351,1.7834857439037,0.0352132860169,0
136,19.1487773340714,0.0053519739588,-30.0809620606428,0.0070600199816,0.1788801390034,0.0231313344607,0
137,29.9831007204611,0.0013551029485,-19.0987963404109,0.0018366844544,0.5513403744993,0.0188079272311,0
138,39.1170943826886,0.0034250567636,-29.9142958015379,0.0044109213339,0.3005693604875,0.0323727363658,0
139,37.0120265085661,0.0023034506828,-24.4851497107243,0.002532579054,0.324258845454,0.0229145989282,0
140,39.5221440558479,0.0069452054928,-21.6343177899982,0.0063657030575,0.2454185671291,0.0327120988549,0
141,26.3067666094565,0.0026313154163,-28.4142984249554,0.0055123245629,0.1329472131572,0.0187654987826,0
142,34.736882725953,0.0023562307102,-35.4192511762369,0.0029001153776,0.5330124452973,0.0356257960598,0
143,35.0455997976491,0.00708094082,-17.7348340062228,0.006539805146,0.1452632879774,0.0254630766288,0
144,23.968306604604,0.0019637241136,-36.7536455745259,0.0027631482605,0.691185031354,0.0418944036125,0
145,26.4185818214606,0.0062770802229,-25.2450488642077,0.0090252704224,0.0745707666865,0.0166094814709,0
146,17.0409763458172,0.0029877483856,-21.662514581641,0.0039512817178,0.3193945194672,0.022621259419,0
147,24.4967369842459,0.0078738027051,-28.0737847503191,0.0128117662186,0.084993756209,0.019533756427,0
148,10.4616451244443,0.0012953086964,-23.7366630704643,0.0019586228777,0.835742540302,0.0294855333847,0
149,6.7352621380423,0.0043947518656,-28.6238481083055,0.0084927808088,0.2445806883449,0.0459421905478,0
150,22.9132135577832,0.0042972922637,-20.4663226145069,0.0052584714467,0.1966751898187,0.0187306719541,0
151,37.4767943555227,0.0067978103949,-22.7145062124881,0.0087436725042,0.1576600606984,0.0247401068208,0
152,22.7277367684895,0.002521185308,-13.669199715405,0.0030417792235,0.4628900745338,0.0280524601198,0
153,38.0703753433277,0.0011843856431,-33.7777096671504,0.001610297584,1.0275221345631,0.0404863140441,0
154,40.0468751316769,0.0064292313055,-31.1668879152409,0.0078649134196,0.2362833335505,0.0401648851106,0
155,27.0015254126614,0.0042597400963,-26.5336021985872,0.0051819257001,0.155059638495,0.0166320126301,0
156,22.4698828404947,0.0006032419026,-32.3351306264931,0.0008110735337,1.2312635164234,0.0233854544448,0
157,17.5841039694141,0.0009734080542,-36.4336141763315,0.0017005311922,1.1158509500785,0.0499078309292,0
158,32.575557738431,0.0002686540894,-11.0156856821256,0.000358652854,6.3351901513629,0.0473711372396,0
159,18.6684154779152,0.0035697706846,-20.2585607712818,0.0053846198001,0.1794609953233,0.0241736649882,0
160,22.9492360708049,0.004512623009,-31.3364364743984,0.0057639900083,0.1919553371841,0.0235879015462,0
161,23.4597595466654,0.0050461047825,-19.8474768747041,0.0057794753584,0.1729403818776,0.0198835824856,0
162,20.4127748230086,0.005965866237,-37.7483491950902,0.0128495218402,0.3000077672351,0.0530824043352,0
163,21.3317028998436,0.0082887740793,-24.855970106209,0.0073946585842,0.1039906818733,0.0189920046644,0
164,27.8782060380928,0.0013040064592,-22.975271252926,0.0019410413098,0.4017029558507,0.0176053624614,0
165,41.1818091638229,0.0081586393421,-18.1630240174976,0.0111353353582,0.2458809587514,0.0436781594241,0
166,22.961039559461,0.0079675331792,-34.527745596983,0.008566331188,0.1210437576558,0.0298396834222,0
167,31.9425179779893,0.0060315593387,-21.1838867947298,0.0066716673521,0.1278803041971,0.0204796219026,0
168,24.0079188359509,0.0058298427079,-29.4439013723232,0.0096763712416,0.1155566175677,0.0204157689888,0
169,7.9190129243628,0.0012842748886,-26.4447013574532,0.0019541661597,0.9179192703798,0.0357860660573,0
170,24.8313719813746,0.003557402817,-24.2789639560946,0.0056243833141,0.1262034918824,0.0184685205136,0
171,35.9792116443393,0.0042168037905,-23.7627301496604,0.0071785067053,0.1461820946704,0.0245987473974,0
172,34.4784507089514,0.0114444989672,-19.1028197464461,0.0121546454537,0.1551174809866,0.0244902605268,0
173,31.2456493270101,0.0041414180576,-24.0891343235748,0.0061551504254,0.1801857988606,0.0167802433037,0
174,20.9646798276231,0.0025772281878,-29.0082572552645,0.0041406416187,0.2540459698414,0.0187748783774,0
175,20.1901440913155,0.0033031226465,-37.0273287365962,0.0072127109575,0.3467012659773,0.0449809317443,0
176,31.6318472442513,0.0013290615575,-23.0831664351765,0.0016925692452,0.4633395752106,0.0192940027705,0
177,19.6724800500929,0.0079610086745,-13.1068894087208,0.0102006399629,0.1610622969681,0.0391833436518,0
178,39.6588515773251,0.0018497780241,-19.932355614476,0.0024369056965,0.6693618686908,0.0441059561068,0
179,25.3206985524886,0.0004881887636,-21.6933060960323,0.0006151065777,1.2472515080294,0.018027439796,0
180,29.0207634409164,0.0020913515514,-21.3918437374687,0.0039922197425,0.2030561434638,0.0166499574895,0
181,30.2972900742894,0.0008852124633,-15.2564005992669,0.0012454877314,1.0865484514908,0.0281833948981,0
182,19.8109970611693,0.0034385969647,-17.0843487765038,0.0045433257494,0.2718430355161,0.0253859801545,0
183,26.1456571808358,0.0070591942391,-16.3229214297049,0.0078440514594,0.1381274729961,0.0257634007094,0
184,24.6349400645961,0.0105371263295,-16.1776308137954,0.0151313005393,0.1296388504383,0.022011808582,0
185,25.1406531241673,0.0003026768919,-17.4991284802219,0.0004847984216,2.1624829726948,0.019605147101,0
186,26.9446923460942,0.0040684900067,-22.1103750371921,0.005901228851,0.1199853713441,0.0171644926135,0
187,30.6302249829359,0.001524592019,-9.6552676493472,0.002186737915,1.3124578775638,0.0462153708726,0
188,19.3291653456149,0.0037739827267,-32.1275258188614,0.0064338966927,0.182474459412,0.0268860011052,0
189,17.9826524930283,0.0007390769888,-21.0648599173938,0.0010652836949,1.017566289361,0.0238589225805,0
190,18.6786298092158,0.0012009004298,-23.9472603725799,0.0016622483996,0.5543717209931,0.0179439606363,0
191,30.1174876552728,0.0021297191201,-19.219092561787,0.0028256146942,0.2858799982354,0.0209358734932,0
192,15.2514072608115,0.0012495582137,-13.6832522942991,0.0016137854804,1.1319741154039,0.0378817210856,0
193,34.1549876099278,0.0032610669416,-16.9194730067621,0.0055305655995,0.2087258454908,0.0266429858141,0
194,28.0929337080677,0.0005200357602,-26.5449555209102,0.0007528331507,1.083947573592,0.0161108858789,0
195,35.130233903385,0.0029990825901,-32.3558823342908,0.0065983345158,0.2189867078063,0.032393919818,0
196,22.4525645731806,0.0010062908964,-33.3673685830697,0.0018014830848,0.6228612853182,0.0245135347255,0
197,35.1559956862513,0.0048930589754,-27.8280170125617,0.0056539033842,0.1315992931391,0.0228968381708,0
198,21.4328370614066,0.0072361261835,-28.7339331416619,0.0066564255654,0.1261358429058,0.0214922797087,0
199,31.2560963962847,0.0017215162516,-24.1865626550053,0.0037734164482,0.3956537202619,0.0213305232553,0
200,30.0697003339808,6.11460117e-05,-30.8546652648823,8.72228857e-05,14.4605027274829,0.0289398667803,0
201,8.4780854882705,0.0066120181948,-14.3792864670665,0.0100449098042,0.3377084534283,0.0584696604952,0
202,33.7353175102382,0.0061268278058,-12.9354028664598,0.0064172636767,0.3583425344764,0.0468884146486,0
203,34.7824284334405,0.0038932630847,-29.65502416775,0.0049088090929,0.1925803169266,0.0252241112501,0
204,18.8485093402229,0.0065747673736,-29.0687771930514,0.0092849098847,0.1481551330951,0.0210853236215,0
205,19.398840720513,0.0040359013733,-34.1525109896277,0.0083390653249,0.1701398879313,0.0280322478796,0
206,18.5602737752244,0.001199051852,-37.5893062666151,0.0025489041965,0.9352355761143,0.0486018957596,0
207,15.5590357346418,0.0014283211672,-26.2234680880845,0.0018402934675,0.5693483521979,0.023944289945,0
208,31.2997324839004,0.000423745282,-19.0063598728515,0.0005442899372,1.6868686831656,0.0213090129273,0
209,14.205423409178,0.0044136829299,-25.7222487211312,0.0101808829814,0.1755577590026,0.0212769904294,0
210,41.3788661543592,0.00259242166,-22.816948147612,0.0033445832104,0.4495325403761,0.0382323572686,0
211,32.2195817451242,0.0051530581176,-34.6678203842389,0.0060862570932,0.2029856578973,0.034811723428,0
212,39.15336707578,0.0026202539867,-32.7609561571838,0.0025569580861,0.6539754728362,0.0409887041286,0
213,32.7296683650332,0.0047403708442,-33.8594119822019,0.0090975302429,0.2047478552725,0.03141871262,0
214,30.1738335931654,0.0033475670867,-15.3717639259776,0.0035006913367,0.3392432340558,0.024316935773,0
215,28.6977023264183,0.0046842790695,-32.0958664977504,0.0056068507239,0.1689127914487,0.0223269208312,0
216,40.1645920114525,0.004267017167,-26.8551177667615,0.0058100084777,0.3343169227295,0.0333252910703,0
217,8.5044195633015,0.004727691659,-28.1578583312172,0.0076331645047,0.2991455612077,0.0400829708973,0
218,26.1739956115964,0.0062365292203,-38.0137629293474,0.0083442559077,0.299037929256,0.0455546636828,0
219,20.274877840138,0.0008068891858,-20.4370243005816,0.0010561181314,0.8760981380969,0.020338285387,0
220,26.5076965985041,0.0008032767158,-18.947200612581,0.0011264608228,0.8092403082357,0.0203126413415,0
221,38.2346062919291,0.0094514328925,-19.1413786715137,0.0087880254344,0.2158841137141,0.0344998420029,0
222,42.8784812742637,0.0083494080718,-18.5924713283737,0.0129865215055,0.3890971814069,0.0508642968194,0
223,26.7341230803351,0.0008699914279,-26.2557606071852,0.0011660085224,0.6773067412369,0.0182478911308,0
224,31.4614481326366,0.020950957396,-14.1299172204782,0.0822790962758,0.2402018655202,0.1329302993104,0
225,38.2958935456905,0.0160208908606,-20.3827887942232,0.0114418778785,0.1602942523302,0.0290977082421,0
226,18.1892759097855,0.0054754892424,-17.6807312962981,0.0067164754971,0.2096613907341,0.0257325762245,0
227,34.9389721262236,0.0042524388703,-11.974836276732,0.0073066386248,0.3861211523447,0.0427997410897,0
228,39.4766876688611,0.0020617163825,-17.9438006792918,0.0032850942777,0.5044588873822,0.035340940877,0
229,10.0864478796875,0.0034579147517,-27.0637218021483,0.0082843557823,0.2868874829178,0.0325024081542,0
230,13.9559442718624,0.0004035944451,-37.4353786981259,0.0089859291533,0.3875030341207,0.0538950188958,0
231,23.4964427047189,0.0036589442838,-35.9890848210447,0.0077938721151,0.2146271934007,0.0364303154671,0
232,26.7393347537582,0.0003816384324,-22.5841697139157,0.000479297131,1.4441535756935,0.016230055559,0
233,36.9787783880641,0.0022046288945,-21.2086342634414,0.0028344014899,0.35950254334,0.0255762364923,0
234,20.3416968623124,0.0073732927537,-21.4832979683156,0.0079740346847,0.1621117366109,0.0212197262605,0
235,39.363476829624,0.0014962688978,-24.7801143800769,0.0017074568577,0.6644108243696,0.0311565869281,0
236,19.9635424262876,0.0058512284837,-14.3165174172376,0.0070031913255,0.2382979990624,0.0321143566684,0
237,39.6920645011709,0.0031060261069,-15.5522379285014,0.0040238426253,0.4564623215231,0.0467629049474,0
238,14.0555979942127,0.0019655123981,-26.4655385348229,0.0029122415218,0.4373045990436,0.0230419273667,0
239,22.6937539277768,0.0080530625415,-6.7462238780899,0.0108357652968,0.4308313702569,0.0709325724422,0
240,27.3240561246218,0.0046114455042,-14.4186358506604,0.0048498867538,0.245598485919,0.0277359560966,0
241,35.1132280714116,0.0023615849237,-20.2821068412714,0.0034612528968,0.2985473487095,0.0253113367082,0
242,10.4723262950333,0.0025564524493,-12.4905628239907,0.0032421641522,0.8854126360211,0.0500252244496,0
243,38.668978824894,0.0012029918146,-33.0556483596893,0.0016385487462,0.9750278457804,0.0387936746681,0
244,38.1041252040744,0.0054492424286,-35.435143589626,0.0061343798648,0.2840287385233,0.0455549218419,0
245,24.5976988517705,0.0040675987328,-35.2914175413692,0.0081475296465,0.2168427658044,0.0313705445271,0
246,16.1676576254839,0.0081568635553,-18.2608126201654,0.0084021476613,0.1489197874625,0.0246224551167,0
247,28.2319166936159,0.0008594956823,-37.8304437903617,0.0014182855436,1.3264939922981,0.044955477782,0
248,31.6735367909635,0.0020427306992,-30.577063076505,0.0031042034945,0.1826034488554,0.024534167845,0
249,15.1714104819498,0.0067756975954,-27.9194196642745,0.0078043565831,0.1818333645414,0.0256315992875,0
250,35.6010602962488,0.0062279748468,-37.2489816359022,0.0063618846732,0.4206672761605,0.0519690990357,0
251,41.6228347970886,0.0066575044956,-16.5150791806139,0.0079730256649,0.3021850168082,0.049752801957,0
252,33.2254303892526,0.0045657126565,-23.0508187198367,0.0050813645259,0.1544990519153,0.0192247661127,0
253,25.9901958578827,0.0036503513159,-20.9518750550276,0.0051072690723,0.1907115272911,0.0168371327788,0
254,18.4666527553568,0.0041772710908,-25.9362878693169,0.0084235943525,0.1174895283886,0.0175702467356,0
255,34.4267761967346,0.0002432413631,-17.9556116341294,0.0003003418159,3.5030281926132,0.0245758516477,0
256,21.4047432136162,0.0009716210932,-23.6175052753633,0.002082297209,0.4555327783549,0.0156402727706,0
257,22.8024202795745,0.0038344641786,-25.4766785504686,0.007054976972,0.1667388841982,0.0190621656684,0
258,9.1650305311982,0.0030915149689,-19.1579601233445,0.004044093167,0.6022759789259,0.0367311957423,0
259,31.3701998499843,0.0024429620969,-31.5364532133956,0.0044010652325,0.2239268813409,0.0209789398412,0
260,16.8508212156989,0.0027652414006,-32.7368652255001,0.0058679252169,0.243926767307,0.0305727022667,0
261,10.5226765593869,0.0042098268737,-30.343055718095,0.0090010809185,0.2000982829824,0.0340086117643,0
262,18.1348458275793,0.0014023232955,-35.010599426018,0.0026244656546,0.6591213662351,0.0359383909697,0
263,24.255939186204,0.0029807392514,-30.2540555405408,0.005176731145,0.1902329083332,0.0215212990071,0
264,18.2700294722633,0.0043557416183,-23.1877419070274,0.0054431449583,0.1867006824817,0.0219465672695,0
